Subject,List,Nominal SP,word,Freq,Trialtype,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,OUTPUT ORDER,Correct,Rehearsals,Last RS,item-item,Kahana lag,Last R lag,GroupLastR,Group #R,fSP,Kahana lag+/-5,
24,13,6,TRADE,HIGH,h,,,,,,2,1,,,,,,,,,,,0,3,7,,,,1-8,3-4,3,,
24,13,7,RACE,HIGH,h,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,2,,
24,13,8,HEART,HIGH,h,,,,,,,,1,1,,,,,,,,,0,2,9,,,,9-10,1-2,4,,
24,13,11,PLACE,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,5,,
24,13,12,FACT,HIGH,h,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,7,,
24,13,13,VOICE,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,8,,
24,13,14,BLACK,HIGH,h,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,12,,
24,14,2,LODE,LOW,l,,2,1,1,1,1,,1,1,1,,1,,1,,1,1,1,12,16,,,,15-16,5+,14,,
24,14,3,HUSH,LOW,l,,,2,1,1,1,,,1,1,,1,,1,,1,2,1,10,16,LOWLOW,1,0,15-16,5+,16,1,
24,14,1,STARCH,LOW,l,1,1,1,1,,,,1,,,,1,,1,,,3,1,7,14,LOWLOW,-2,-2,13-14,5+,11,-2,
24,14,4,WAND,LOW,l,,,,1,1,,1,1,,1,,,1,,,,4,1,6,13,LOWLOW,3,-1,13-14,5+,9,3,
24,14,5,CUBE,LOW,l,,,,,1,,1,,,,,,,,,,,0,2,7,,,,1-8,1-2,2,,
24,14,6,SLIME,LOW,l,,,,,,1,,,,,,,,,1,,,0,2,15,,,,15-16,1-2,13,,
24,14,7,SASH,LOW,l,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,1,,
24,14,8,HOE,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,3,,
24,14,9,STUNT,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,4,,
24,14,10,FLAX,LOW,l,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,5,,
24,14,11,BOAR,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,6,,
24,14,12,RASH,LOW,l,,,,,,,,,,,,2,,,,,,0,2,12,,,,11-12,1-2,7,,
24,14,13,FILTH,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,8,,
24,14,14,SCORN,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,10,,
24,14,15,BIB,LOW,l,,,,,,,,,,,,,,,2,,,0,2,15,,,,15-16,1-2,12,,
24,14,16,WAD,LOW,l,,,,,,,,,,,,,,,,2,,0,2,16,,,,15-16,1-2,15,,
24,15,14,EYE,HIGH,h,,,,,,,,,,,,,,1,,1,1,1,2,16,,,,15-16,1-2,11,,
24,15,6,BALL,HIGH,h,,,,,,1,1,,1,,1,,,1,,1,2,1,6,16,HIGHHIGH,-8,0,15-16,5+,12,,
24,15,8,DAY,HIGH,h,,,,,,,,1,1,1,1,1,1,,,1,3,1,7,16,HIGHHIGH,2,0,15-16,5+,13,2,
24,15,7,LIGHT,HIGH,h,,,,,,,1,1,1,1,1,1,1,,,1,4,1,8,16,HIGHHIGH,-1,0,15-16,5+,15,-1,
24,15,3,FIELD,HIGH,h,,,3,1,1,1,,1,1,1,,1,,,,,5,1,10,12,HIGHHIGH,-4,-4,11-12,5+,7,-4,
24,15,2,SUN,HIGH,h,,2,2,1,1,1,1,1,1,1,,1,,,,1,6,1,13,16,HIGHHIGH,-1,4,15-16,5+,14,-1,
24,15,1,TOP,HIGH,h,3,2,2,1,,1,1,1,1,1,,1,,1,,,7,1,15,14,HIGHHIGH,-1,-2,13-14,5+,9,-1,
24,15,16,LIFE,HIGH,h,,,,,,,,,,,,,,,,1,8,1,1,16,HIGHHIGH,15,2,15-16,1-2,16,,
24,15,4,PLAN,HIGH,h,,,,1,1,1,,,,,,,,,,,,0,3,6,,,,1-8,3-4,1,,
24,15,5,CARE,HIGH,h,,,,,1,1,,,,,,,,,,,,0,2,6,,,,1-8,1-2,2,,
24,15,9,HOUSE,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,3,,
24,15,10,SOUND,HIGH,h,,,,,,,,,,1,1,,,,,,,0,2,11,,,,11-12,1-2,5,,
24,15,11,FLOOR,HIGH,h,,,,,,,,,,,2,,,,,,,0,2,11,,,,11-12,1-2,4,,
24,15,12,SON,HIGH,h,,,,,,,,,,,,2,,,,,,0,2,12,,,,11-12,1-2,6,,
24,15,13,GROUND,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,8,,
24,15,15,LENGTH,HIGH,h,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,10,,
24,16,16,MOUTH,HIGH,m,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,15,,
24,16,15,EAST,HIGH,m,,,,,,,,,,,,,,,2,1,2,1,3,16,HIGHHIGH,-1,0,15-16,3-4,13,-1,
24,16,1,FLEECE,LOW,m,1,1,1,1,,,1,1,,,,1,,1,1,1,3,1,10,16,HIGHLOW,-14,0,15-16,5+,14,,
24,16,5,NYMPH,LOW,m,,,,,2,1,1,1,1,,1,1,,1,,1,4,1,10,16,LOWLOW,4,0,15-16,5+,16,4,
24,16,2,SQUINT,LOW,m,,2,1,1,1,1,1,1,1,,1,1,,1,,1,5,1,13,16,LOWLOW,-3,0,15-16,5+,12,-3,
24,16,3,BELLE,LOW,m,,,1,1,,1,,,,,,,,,,,,0,3,6,,,,1-8,3-4,2,,
24,16,4,HAIR,HIGH,m,,,,2,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,1,,
24,16,6,GUN,HIGH,m,,,,,,1,1,,,,,,,,,,,0,2,7,,,,1-8,1-2,3,,
24,16,7,HEALTH,HIGH,m,,,,,,,1,1,1,,,,,,,,,0,3,9,,,,9-10,3-4,5,,
24,16,8,QUAKE,LOW,m,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,4,,
24,16,9,TEETH,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,6,,
24,16,10,NEWS,HIGH,m,,,,,,,,,,2,1,,,1,,,,0,4,14,,,,13-14,3-4,10,,
24,16,11,RHYME,LOW,m,,,,,,,,,,,1,,,1,,,,0,2,14,,,,13-14,1-2,8,,
24,16,12,SIZE,HIGH,m,,,,,,,,,,,,1,,1,,,,0,2,14,,,,13-14,1-2,11,,
24,16,13,LARD,LOW,m,,,,,,,,,,,,,1,1,,,,0,2,14,,,,13-14,1-2,9,,
24,16,14,SKULL,LOW,m,,,,,,,,,,,,,,2,,,,0,2,14,,,,13-14,1-2,7,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
