subject,stim1,stim2,resp,rt,freq,type,procedure,trial,rem,fam,new,acc
22,camera.pict,MONKEY,HighPicLowWord,434,Low,NA,study,40,0,0,0,NA
22,bottle2.pict,NA,REM,1398,High,old,test,41,1,0,0,1
22,stethoscope.pict,NA,NEW,1295,NA,new,test,42,0,0,1,1
22,spoon.pict,NA,NEW,2530,High,old,test,43,0,0,1,0
22,camera.pict,NA,REM,889,Low,old,test,44,1,0,0,1
22,lighthouse.pict,NA,REM,652,Low,old,test,45,1,0,0,1
22,squash.pict,NA,REM,560,High,old,test,46,1,0,0,1
22,stove.pict,NA,FAM,665,NA,new,test,47,0,1,0,0
22,orange.pict,NA,NEW,853,NA,new,test,48,0,0,1,1
22,sheep.pict,NA,NEW,698,NA,new,test,49,0,0,1,1
22,strawberry2.pict,NA,REM,2334,Low,old,test,50,1,0,0,1
22,pepper.pict,NA,NEW,1314,NA,new,test,51,0,0,1,1
22,boots.pict,NA,NEW,765,NA,new,test,52,0,0,1,1
22,cheese.pict,NA,NEW,921,High,old,test,53,0,0,1,0
22,avocado.pict,NA,NEW,950,NA,new,test,54,0,0,1,1
22,watermelon.pict,NA,NEW,752,NA,new,test,55,0,0,1,1
22,lion.pict,NA,NEW,776,NA,new,test,56,0,0,1,1
22,elephant.pict,NA,FAM,2876,Low,old,test,57,0,1,0,1
22,baby.pict,NA,FAM,1777,Low,old,test,58,0,1,0,1
22,bowl.pict,NA,REM,1373,Low,old,test,59,1,0,0,1
22,salad.pict,NA,NEW,1250,High,old,test,60,0,0,1,0
22,bacon.pict,NA,REM,1619,Low,old,test,61,1,0,0,1
22,dice.pict,NA,REM,753,High,old,test,62,1,0,0,1
22,bike.pict,NA,NEW,792,High,old,test,63,0,0,1,0
22,butterfly.pict,NA,NEW,820,NA,new,test,64,0,0,1,1
22,briefcase.pict,NA,NEW,714,High,old,test,65,0,0,1,0
22,table.pict,NA,NEW,625,High,old,test,66,0,0,1,0
22,bride.pict,NA,NEW,954,Low,old,test,67,0,0,1,0
22,gloves.pict,NA,NEW,662,NA,new,test,68,0,0,1,1
22,binoculars.pict,NA,REM,916,High,old,test,69,1,0,0,1
22,keyboard.pict,NA,REM,836,High,old,test,70,1,0,0,1
22,pencil.pict,NA,NEW,1651,High,old,test,71,0,0,1,0
22,guitar.pict,NA,NEW,899,NA,new,test,72,0,0,1,1
22,lemon.pict,NA,NEW,649,NA,new,test,73,0,0,1,1
22,calculator.pict,NA,NEW,670,Low,old,test,74,0,0,1,0
22,earth.pict,NA,REM,787,Low,old,test,75,1,0,0,1
22,cup.pict,NA,NEW,862,NA,new,test,76,0,0,1,1
22,umbrella.pict,NA,NEW,572,NA,new,test,77,0,0,1,1
22,accordion.pict,NA,NEW,630,NA,new,test,78,0,0,1,1
22,stereo.pict,NA,NEW,614,Low,old,test,79,0,0,1,0
22,pineapple.pict,NA,NEW,572,Low,old,test,80,0,0,1,0
22,horse.pict,NA,NEW,630,High,old,test,81,0,0,1,0
22,zebra.pict,NA,NEW,534,NA,new,test,82,0,0,1,1
22,egg.pict,NA,REM,1201,High,old,test,83,1,0,0,1
22,scissors.pict,NA,NEW,885,NA,new,test,84,0,0,1,1
22,pumpkins.pict,NA,REM,991,Low,old,test,85,1,0,0,1
22,mushroom.pict,NA,REM,810,High,old,test,86,1,0,0,1
22,refrigerator.pict,NA,NEW,851,NA,new,test,87,0,0,1,1
22,piano.pict,NA,FAM,1105,Low,old,test,88,0,1,0,1
22,owl.pict,NA,NEW,855,NA,new,test,89,0,0,1,1
22,dog.pict,NA,NEW,606,NA,new,test,90,0,0,1,1
22,car.pict,NA,NEW,653,NA,new,test,91,0,0,1,1
22,cannon.pict,NA,NEW,654,NA,new,test,92,0,0,1,1
22,flag4.pict,NA,NEW,505,NA,new,test,93,0,0,1,1
22,skates.pict,NA,NEW,542,NA,new,test,94,0,0,1,1
22,shoes.pict,NA,NEW,549,NA,new,test,95,0,0,1,1
22,corn.pict,NA,NEW,741,Low,old,test,96,0,0,1,0
22,chair2.pict,NA,NEW,733,NA,new,test,97,0,0,1,1
22,sock.pict,NA,NEW,660,NA,new,test,98,0,0,1,1
22,violin.pict,NA,NEW,635,NA,new,test,99,0,0,1,1
22,printer.pict,NA,FAM,1449,Low,old,test,100,0,1,0,1
22,grapes.pict,NA,NEW,581,NA,new,test,101,0,0,1,1
22,grill.pict,NA,NEW,670,Low,old,test,102,0,0,1,0
22,flower.pict,NA,NEW,560,NA,new,test,103,0,0,1,1
22,balloons.pict,NA,NEW,583,NA,new,test,104,0,0,1,1
22,cow.pict,NA,NEW,735,High,old,test,105,0,0,1,0
22,tiger.pict,NA,FAM,1125,Low,old,test,106,0,1,0,1
22,drum2.pict,NA,NEW,766,NA,new,test,107,0,0,1,1
22,muffin.pict,NA,REM,958,High,old,test,108,1,0,0,1
22,raspberry.pict,NA,NEW,1005,NA,new,test,109,0,0,1,1
22,computer.pict,NA,NEW,925,High,old,test,110,0,0,1,0
22,cat.pict,NA,NEW,738,NA,new,test,111,0,0,1,1
22,pot2.pict,NA,NEW,890,Low,old,test,112,0,0,1,0
22,apple.pict,NA,NEW,695,Low,old,test,113,0,0,1,0
22,knife.pict,NA,REM,1151,High,old,test,114,1,0,0,1
22,pig.pict,NA,NEW,555,NA,new,test,115,0,0,1,1
22,duck.pict,NA,NEW,743,NA,new,test,116,0,0,1,1
22,basket.pict,NA,NEW,1467,High,old,test,117,0,0,1,0
22,basketball.pict,NA,NEW,579,NA,new,test,118,0,0,1,1
22,iron.pict,NA,NEW,524,NA,new,test,119,0,0,1,1
22,tomato.pict,NA,NEW,764,NA,new,test,120,0,0,1,1
23,table.pict,HARNESS,HighPicLowWord,462,Low,NA,study,1,0,0,0,NA
23,knife.pict,SCHOOL,HighPicHighWord,520,High,NA,study,2,0,0,0,NA
23,cheese.pict,POISON,LowPicLowWord,526,Low,NA,study,3,0,0,0,NA
23,zebra.pict,SPIKE,LowPicLowWord,562,Low,NA,study,4,0,0,0,NA
23,muffin.pict,CHILDREN,LowPicHighWord,494,High,NA,study,5,0,0,0,NA
23,pencil.pict,BLOCK,HighPicHighWord,493,High,NA,study,6,0,0,0,NA
23,cat.pict,VAULT,HighPicLowWord,522,Low,NA,study,7,0,0,0,NA
23,bacon.pict,STRIPE,LowPicLowWord,878,Low,NA,study,8,0,0,0,NA
23,bowl.pict,STATION,HighPicHighWord,856,High,NA,study,9,0,0,0,NA
23,salad.pict,COLLEGE,LowPicHighWord,564,High,NA,study,10,0,0,0,NA
23,skates.pict,CROWD,LowPicHighWord,623,High,NA,study,11,0,0,0,NA
23,basketball.pict,SINGER,LowPicLowWord,527,Low,NA,study,12,0,0,0,NA
23,horse.pict,RACKET,HighPicLowWord,534,Low,NA,study,13,0,0,0,NA
23,scissors.pict,MOISTURE,LowPicLowWord,467,Low,NA,study,14,0,0,0,NA
23,tiger.pict,SHOULDER,LowPicHighWord,586,High,NA,study,15,0,0,0,NA
23,baby.pict,COLUMN,HighPicHighWord,582,High,NA,study,16,0,0,0,NA
23,sheep.pict,PAPER,HighPicHighWord,461,High,NA,study,17,0,0,0,NA
23,cannon.pict,MECHANIC,LowPicLowWord,442,Low,NA,study,18,0,0,0,NA
23,flower.pict,DOCTOR,HighPicHighWord,3872,High,NA,study,19,0,0,0,NA
23,spoon.pict,HUSBAND,LowPicHighWord,442,High,NA,study,20,0,0,0,NA
23,pineapple.pict,STAIR,LowPicLowWord,1539,Low,NA,study,21,0,0,0,NA
23,watermelon.pict,BOARD,LowPicHighWord,437,High,NA,study,22,0,0,0,NA
23,lemon.pict,STAFF,HighPicHighWord,599,High,NA,study,23,0,0,0,NA
23,boots.pict,BAYONET,HighPicLowWord,603,Low,NA,study,24,0,0,0,NA
23,bike.pict,MINSTREL,LowPicLowWord,525,Low,NA,study,25,0,0,0,NA
23,guitar.pict,PASTE,HighPicLowWord,264,Low,NA,study,26,0,0,0,NA
23,binoculars.pict,RAILROAD,LowPicHighWord,584,High,NA,study,27,0,0,0,NA
23,bottle2.pict,MUSIC,HighPicHighWord,497,High,NA,study,28,0,0,0,NA
23,corn.pict,MIXER,HighPicLowWord,541,Low,NA,study,29,0,0,0,NA
23,basket.pict,WARRIOR,HighPicLowWord,514,Low,NA,study,30,0,0,0,NA
23,flag4.pict,HOTEL,HighPicHighWord,651,High,NA,study,31,0,0,0,NA
23,elephant.pict,WALLET,LowPicLowWord,498,Low,NA,study,32,0,0,0,NA
23,balloons.pict,MORPHINE,LowPicLowWord,434,Low,NA,study,33,0,0,0,NA
23,cow.pict,TAILOR,HighPicLowWord,653,Low,NA,study,34,0,0,0,NA
23,strawberry2.pict,CHIEF,LowPicHighWord,720,High,NA,study,35,0,0,0,NA
23,briefcase.pict,FLOOR,LowPicHighWord,578,High,NA,study,36,0,0,0,NA
23,iron.pict,BOUQUET,HighPicLowWord,537,Low,NA,study,37,0,0,0,NA
23,violin.pict,CARAVAN,HighPicLowWord,745,Low,NA,study,38,0,0,0,NA
23,pepper.pict,COURT,HighPicHighWord,1608,High,NA,study,39,0,0,0,NA
23,accordion.pict,FAMILY,LowPicHighWord,465,High,NA,study,40,0,0,0,NA
23,strawberry2.pict,NA,NEW,1485,High,old,test,41,0,0,1,0
23,orange.pict,NA,NEW,930,NA,new,test,42,0,0,1,1
23,muffin.pict,NA,REM,1073,High,old,test,43,1,0,0,1
23,computer.pict,NA,NEW,673,NA,new,test,44,0,0,1,1
23,basketball.pict,NA,FAM,1508,Low,old,test,45,0,1,0,1
23,apple.pict,NA,NEW,871,NA,new,test,46,0,0,1,1
23,bottle2.pict,NA,REM,1240,High,old,test,47,1,0,0,1
23,raspberry.pict,NA,NEW,1183,NA,new,test,48,0,0,1,1
23,squash.pict,NA,NEW,990,NA,new,test,49,0,0,1,1
23,pot2.pict,NA,NEW,647,NA,new,test,50,0,0,1,1
23,skates.pict,NA,FAM,1712,High,old,test,51,0,1,0,1
23,baby.pict,NA,REM,1359,High,old,test,52,1,0,0,1
23,stove.pict,NA,NEW,802,NA,new,test,53,0,0,1,1
23,refrigerator.pict,NA,NEW,733,NA,new,test,54,0,0,1,1
23,dog.pict,NA,NEW,791,NA,new,test,55,0,0,1,1
23,basket.pict,NA,FAM,1241,Low,old,test,56,0,1,0,1
23,table.pict,NA,NEW,1437,Low,old,test,57,0,0,1,0
23,accordion.pict,NA,REM,1231,High,old,test,58,1,0,0,1
23,stereo.pict,NA,NEW,765,NA,new,test,59,0,0,1,1
23,lemon.pict,NA,NEW,727,High,old,test,60,0,0,1,0
23,drum2.pict,NA,NEW,724,NA,new,test,61,0,0,1,1
23,printer.pict,NA,NEW,852,NA,new,test,62,0,0,1,1
23,zebra.pict,NA,REM,1034,Low,old,test,63,1,0,0,1
23,tomato.pict,NA,NEW,791,NA,new,test,64,0,0,1,1
23,grill.pict,NA,NEW,629,NA,new,test,65,0,0,1,1
23,boots.pict,NA,REM,1093,Low,old,test,66,1,0,0,1
23,pepper.pict,NA,REM,819,High,old,test,67,1,0,0,1
23,lighthouse.pict,NA,NEW,878,NA,new,test,68,0,0,1,1
23,scissors.pict,NA,NEW,942,Low,old,test,69,0,0,1,0
23,violin.pict,NA,REM,856,Low,old,test,70,1,0,0,1
23,car.pict,NA,NEW,862,NA,new,test,71,0,0,1,1
23,pumpkins.pict,NA,NEW,721,NA,new,test,72,0,0,1,1
23,briefcase.pict,NA,REM,1074,High,old,test,73,1,0,0,1
23,cheese.pict,NA,REM,665,Low,old,test,74,1,0,0,1
23,lion.pict,NA,NEW,756,NA,new,test,75,0,0,1,1
23,elephant.pict,NA,REM,1051,Low,old,test,76,1,0,0,1
23,keyboard.pict,NA,NEW,961,NA,new,test,77,0,0,1,1
23,butterfly.pict,NA,NEW,721,NA,new,test,78,0,0,1,1
23,grapes.pict,NA,NEW,750,NA,new,test,79,0,0,1,1
23,flag4.pict,NA,REM,874,High,old,test,80,1,0,0,1
23,spoon.pict,NA,REM,643,High,old,test,81,1,0,0,1
23,dice.pict,NA,NEW,881,NA,new,test,82,0,0,1,1
23,sock.pict,NA,NEW,1040,NA,new,test,83,0,0,1,1
23,gloves.pict,NA,NEW,638,NA,new,test,84,0,0,1,1
23,cannon.pict,NA,NEW,830,Low,old,test,85,0,0,1,0
23,egg.pict,NA,NEW,711,NA,new,test,86,0,0,1,1
23,pig.pict,NA,NEW,679,NA,new,test,87,0,0,1,1
23,iron.pict,NA,NEW,773,Low,old,test,88,0,0,1,0
23,tiger.pict,NA,FAM,955,High,old,test,89,0,1,0,1
23,flower.pict,NA,REM,766,High,old,test,90,1,0,0,1
23,shoes.pict,NA,NEW,954,NA,new,test,91,0,0,1,1
23,duck.pict,NA,NEW,635,NA,new,test,92,0,0,1,1
23,bowl.pict,NA,NEW,763,High,old,test,93,0,0,1,0
23,camera.pict,NA,NEW,665,NA,new,test,94,0,0,1,1
23,pencil.pict,NA,NEW,1621,High,old,test,95,0,0,1,0
23,stethoscope.pict,NA,NEW,741,NA,new,test,96,0,0,1,1
23,horse.pict,NA,NEW,869,Low,old,test,97,0,0,1,0
23,bacon.pict,NA,FAM,809,Low,old,test,98,0,1,0,1
23,calculator.pict,NA,NEW,873,NA,new,test,99,0,0,1,1
23,avocado.pict,NA,FAM,1255,NA,new,test,100,0,1,0,0
23,pineapple.pict,NA,FAM,771,Low,old,test,101,0,1,0,1
23,guitar.pict,NA,REM,1238,Low,old,test,102,1,0,0,1
23,cat.pict,NA,REM,1020,Low,old,test,103,1,0,0,1
23,bike.pict,NA,NEW,780,Low,old,test,104,0,0,1,0
23,mushroom.pict,NA,NEW,1283,NA,new,test,105,0,0,1,1
23,cup.pict,NA,FAM,1323,NA,new,test,106,0,1,0,0
23,corn.pict,NA,NEW,726,Low,old,test,107,0,0,1,0
23,watermelon.pict,NA,NEW,853,High,old,test,108,0,0,1,0
23,piano.pict,NA,NEW,667,NA,new,test,109,0,0,1,1
23,salad.pict,NA,NEW,929,High,old,test,110,0,0,1,0
23,chair2.pict,NA,NEW,668,NA,new,test,111,0,0,1,1
23,owl.pict,NA,NEW,940,NA,new,test,112,0,0,1,1
23,earth.pict,NA,NEW,659,NA,new,test,113,0,0,1,1
23,balloons.pict,NA,NEW,763,Low,old,test,114,0,0,1,0
23,binoculars.pict,NA,REM,1434,High,old,test,115,1,0,0,1
23,knife.pict,NA,REM,2491,High,old,test,116,1,0,0,1
23,sheep.pict,NA,FAM,2316,High,old,test,117,0,1,0,1
23,umbrella.pict,NA,NEW,1103,NA,new,test,118,0,0,1,1
23,bride.pict,NA,NEW,885,NA,new,test,119,0,0,1,1
23,cow.pict,NA,NEW,831,Low,old,test,120,0,0,1,0
