"","subject","testtria","cond","wordcategory","studytria","stim1","stim2","resp","corr","conf","resptype","oldssn","oldresptype","ncorr","norec","incorr","simpleresp","expt","order","rt","blocknum","cond_prioritem1","cond_prioritem","cond_prioritem2","cond_prioritem3","cond_consec_value","cond_consec_lab","list","trial","procedure","duration","onset"
"143",3,9,"NEW",2,6,"064_c1","005_t","golden",0,1,6,11,4,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,5,"study",3000,12000
"144",3,12,"REP",2,7,"192_c","006_t","fresh",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,6,"study",3000,15000
"145",3,20,"NEW",2,8,"199_c1","007_t","square",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,7,"study",3000,18000
"146",3,11,"REP",1,9,"045_c","008_t","safe",0,2,4,11,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,8,"study",3000,21000
"147",3,21,"NEW",1,10,"163_c1","009_t","closed",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,9,"study",3000,24000
"148",3,16,"REP",1,11,"055_c","010_t","safe",0,4,3,11,11,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,10,"study",3000,27000
"149",3,7,"NEW",2,12,"063_c1","011_t","doing",0,3,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,11,"study",3000,30000
"150",3,23,"NEW",2,13,"180_c1","012_t","open",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,12,"study",3000,33000
"151",3,3,"REP",1,14,"021_c","013_t","busted",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,13,"study",3000,36000
"152",3,17,"NEW",1,15,"052_c1","014_t","square",0,2,5,11,3,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,14,"study",3000,39000
"153",3,4,"REP",1,16,"178_c","015_t","flow",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,15,"study",3000,42000
"154",3,13,"REP",1,17,"191_c","016_t","forced",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,16,"study",3000,45000
"155",3,22,"REP",2,18,"188_c","017_t","resolve",0,4,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,17,"study",3000,48000
"156",3,6,"REP",2,19,"197_c","018_t","putting",1,6,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,18,"study",3000,51000
"157",3,5,"REP",2,20,"085_c","019_t","served",0,5,2,11,2,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,19,"study",3000,54000
"158",3,18,"REP",2,21,"087_c","020_t","television",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,20,"study",3000,57000
"159",3,14,"REP",1,22,"054_c","021_t","interested",1,6,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,21,"study",3000,60000
"160",3,24,"REP",2,23,"105_c","022_t","scared",0,4,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,22,"study",3000,63000
"161",3,1,"NEW",1,24,"090_c1","023_t","home",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,23,"study",3000,66000
"162",3,10,"NEW",1,2,"146_c","laid","house",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,24,"study",3000,69000
"163",3,2,"NEW",2,3,"099_c","poor","look",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",2,25,"study",3000,72000
"164",3,8,"NEW",1,4,"182_c","drink","work",0,3,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,26,"study",3000,75000
"165",3,19,"NEW",2,5,"117_c","sexual","cross",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,27,"study",3000,78000
"166",3,9,"NEW",2,6,"064_c","indicate","golden",0,1,6,11,4,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,28,"study",3000,81000
"167",3,12,"REP",2,7,"192_c","fresh","fresh",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,29,"study",3000,84000
"168",3,20,"NEW",2,8,"199_c","square","square",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,30,"study",3000,87000
"169",3,11,"REP",1,9,"045_c","greater","safe",0,2,4,11,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,31,"study",3000,90000
"170",3,21,"NEW",1,10,"163_c","closed","closed",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,32,"study",3000,93000
"171",3,16,"REP",1,11,"055_c","noted","safe",0,4,3,11,11,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,33,"study",3000,96000
"172",3,7,"NEW",2,12,"063_c","growing","doing",0,3,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,34,"study",3000,99000
"173",3,23,"NEW",2,13,"180_c","boat","open",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,35,"study",3000,102000
"174",3,3,"REP",1,14,"021_c","beat","busted",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,36,"study",3000,105000
"175",3,17,"NEW",1,15,"052_c","least","square",0,2,5,11,3,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,37,"study",3000,108000
"176",3,4,"REP",1,16,"178_c","bottom","flow",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,38,"study",3000,111000
"177",3,13,"REP",1,17,"191_c","forced","forced",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,39,"study",3000,114000
"178",3,22,"REP",2,18,"188_c","conflict","resolve",0,4,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,40,"study",3000,117000
"179",3,6,"REP",2,19,"197_c","putting","putting",1,6,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,41,"study",3000,120000
"180",3,5,"REP",2,20,"085_c","serve","served",0,5,2,11,2,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,42,"study",3000,123000
"181",3,18,"REP",2,21,"087_c","television","television",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,43,"study",3000,126000
"182",3,14,"REP",1,22,"054_c","interested","interested",1,6,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,44,"study",3000,129000
"183",3,24,"REP",2,23,"105_c","safe","scared",0,4,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,45,"study",3000,132000
"184",3,1,"NEW",1,24,"090_c","home","home",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,46,"study",3000,135000
"185",3,1,"NEW",1,24,"090_c","home","home",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,47,"test",63000,198000
"186",3,2,"NEW",2,3,"099_c","poor","look",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",2,48,"test",3000,201000
"187",3,3,"REP",1,14,"021_c","beat","busted",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,49,"test",3000,204000
"188",3,4,"REP",1,16,"178_c","bottom","flow",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,50,"test",3000,207000
"189",3,5,"REP",2,20,"085_c","serve","served",0,5,2,11,2,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,51,"test",3000,210000
"190",3,6,"REP",2,19,"197_c","putting","putting",1,6,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,52,"test",3000,213000
"191",3,7,"NEW",2,12,"063_c","growing","doing",0,3,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,53,"test",3000,216000
"192",3,8,"NEW",1,4,"182_c","drink","work",0,3,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,54,"test",3000,219000
"193",3,9,"NEW",2,6,"064_c","indicate","golden",0,1,6,11,4,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,55,"test",3000,222000
"194",3,10,"NEW",1,2,"146_c","laid","house",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,56,"test",3000,225000
"195",3,11,"REP",1,9,"045_c","greater","safe",0,2,4,11,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,57,"test",3000,228000
"196",3,12,"REP",2,7,"192_c","fresh","fresh",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,58,"test",3000,231000
"197",3,13,"REP",1,17,"191_c","forced","forced",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,59,"test",3000,234000
"198",3,14,"REP",1,22,"054_c","interested","interested",1,6,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,60,"test",3000,237000
"199",3,16,"REP",1,11,"055_c","noted","safe",0,4,3,11,11,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,61,"test",3000,240000
"200",3,17,"NEW",1,15,"052_c","least","square",0,2,5,11,3,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,62,"test",3000,243000
"201",3,18,"REP",2,21,"087_c","television","television",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,63,"test",3000,246000
"202",3,19,"NEW",2,5,"117_c","sexual","cross",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,64,"test",3000,249000
"203",3,20,"NEW",2,8,"199_c","square","square",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,65,"test",3000,252000
"204",3,21,"NEW",1,10,"163_c","closed","closed",1,5,1,11,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,66,"test",3000,255000
"205",3,22,"REP",2,18,"188_c","conflict","resolve",0,4,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,67,"test",3000,258000
"206",3,23,"NEW",2,13,"180_c","boat","open",0,2,7,11,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,68,"test",3000,261000
"207",3,24,"REP",2,23,"105_c","safe","scared",0,4,7,11,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,69,"test",3000,264000
"208",4,14,"REP",2,2,"038_c","001_t","inches",1,3,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"209",4,19,"REP",2,3,"158_c","002_t","systems",1,4,1,12,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW",NA,0.5,"REP1",1,2,"study",3000,3000
"210",4,9,"REP",1,4,"030_c","003_t","inches",0,5,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,3,"study",3000,6000
"211",4,7,"REP",2,5,"006_c","004_t","atmosphere",0,1,6,12,4,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,4,"study",3000,9000
"212",4,11,"REP",2,6,"188_c","005_t","dance",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,5,"study",3000,12000
"213",4,8,"NEW",1,7,"097_c1","006_t","systems",0,5,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,6,"study",3000,15000
"214",4,2,"REP",1,8,"098_c","007_t","pulled",0,3,4,12,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,7,"study",3000,18000
"215",4,10,"NEW",2,9,"153_c1","008_t","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,8,"study",3000,21000
"216",4,3,"NEW",1,10,"004_c1","009_t","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,9,"study",3000,24000
"217",4,4,"NEW",2,11,"012_c1","010_t","study",0,1,7,12,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,10,"study",3000,27000
"218",4,5,"NEW",1,12,"163_c1","011_t","truck",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,11,"study",3000,30000
"219",4,23,"REP",1,13,"015_c","012_t","hat",0,1,7,12,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,12,"study",3000,33000
"220",4,24,"REP",2,14,"088_c","013_t","class",0,5,7,12,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,13,"study",3000,36000
"221",4,15,"NEW",1,15,"077_c1","014_t","dance",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,14,"study",3000,39000
"222",4,6,"NEW",2,16,"165_c1","015_t","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,15,"study",3000,42000
"223",4,12,"REP",1,17,"184_c","016_t","dance",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,16,"study",3000,45000
"224",4,13,"REP",1,18,"194_c","017_t","pulled",0,3,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,17,"study",3000,48000
"225",4,17,"REP",1,19,"060_c","018_t","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,18,"study",3000,51000
"226",4,18,"NEW",2,20,"103_c1","019_t","theory",0,4,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,19,"study",3000,54000
"227",4,20,"NEW",1,21,"050_c1","020_t","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,20,"study",3000,57000
"228",4,21,"NEW",2,22,"036_c1","021_t","atmosphere",1,6,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,21,"study",3000,60000
"229",4,22,"NEW",1,23,"116_c1","022_t","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,22,"study",3000,63000
"230",4,1,"REP",2,24,"040_c","023_t","theory",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",1,23,"study",3000,66000
"231",4,14,"REP",2,2,"038_c","inches","inches",1,3,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,24,"study",3000,69000
"232",4,19,"REP",2,3,"158_c","systems","systems",1,4,1,12,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW",NA,0.5,"REP1",2,25,"study",3000,72000
"233",4,9,"REP",1,4,"030_c","pulled","inches",0,5,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,26,"study",3000,75000
"234",4,7,"REP",2,5,"006_c","theater","atmosphere",0,1,6,12,4,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,27,"study",3000,78000
"235",4,11,"REP",2,6,"188_c","difficult","dance",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,28,"study",3000,81000
"236",4,8,"NEW",1,7,"097_c","police","systems",0,5,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,29,"study",3000,84000
"237",4,2,"REP",1,8,"098_c","economic","pulled",0,3,4,12,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,30,"study",3000,87000
"238",4,10,"NEW",2,9,"153_c","trial","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,31,"study",3000,90000
"239",4,3,"NEW",1,10,"004_c","morning","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,32,"study",3000,93000
"240",4,4,"NEW",2,11,"012_c","affairs","study",0,1,7,12,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,33,"study",3000,96000
"241",4,5,"NEW",1,12,"163_c","truck","truck",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,34,"study",3000,99000
"242",4,23,"REP",1,13,"015_c","theme","hat",0,1,7,12,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,35,"study",3000,102000
"243",4,24,"REP",2,14,"088_c","spot","class",0,5,7,12,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,36,"study",3000,105000
"244",4,15,"NEW",1,15,"077_c","troops","dance",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,37,"study",3000,108000
"245",4,6,"NEW",2,16,"165_c","trust","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,38,"study",3000,111000
"246",4,12,"REP",1,17,"184_c","dance","dance",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,39,"study",3000,114000
"247",4,13,"REP",1,18,"194_c","gone","pulled",0,3,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,40,"study",3000,117000
"248",4,17,"REP",1,19,"060_c","thick","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,41,"study",3000,120000
"249",4,18,"NEW",2,20,"103_c","chair","theory",0,4,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,42,"study",3000,123000
"250",4,20,"NEW",1,21,"050_c","drive","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,43,"study",3000,126000
"251",4,21,"NEW",2,22,"036_c","atmosphere","atmosphere",1,6,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,44,"study",3000,129000
"252",4,22,"NEW",1,23,"116_c","extreme","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,45,"study",3000,132000
"253",4,1,"REP",2,24,"040_c","theory","theory",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,46,"study",3000,135000
"254",4,1,"REP",2,24,"040_c","theory","theory",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,47,"test",63000,198000
"255",4,2,"REP",1,8,"098_c","economic","pulled",0,3,4,12,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,48,"test",3000,201000
"256",4,3,"NEW",1,10,"004_c","morning","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",2,49,"test",3000,204000
"257",4,4,"NEW",2,11,"012_c","affairs","study",0,1,7,12,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,50,"test",3000,207000
"258",4,5,"NEW",1,12,"163_c","truck","truck",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,51,"test",3000,210000
"259",4,6,"NEW",2,16,"165_c","trust","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,52,"test",3000,213000
"260",4,7,"REP",2,5,"006_c","theater","atmosphere",0,1,6,12,4,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,53,"test",3000,216000
"261",4,8,"NEW",1,7,"097_c","police","systems",0,5,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,54,"test",3000,219000
"262",4,9,"REP",1,4,"030_c","pulled","inches",0,5,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,55,"test",3000,222000
"263",4,10,"NEW",2,9,"153_c","trial","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",2,56,"test",3000,225000
"264",4,11,"REP",2,6,"188_c","difficult","dance",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,57,"test",3000,228000
"265",4,12,"REP",1,17,"184_c","dance","dance",1,5,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,58,"test",3000,231000
"266",4,13,"REP",1,18,"194_c","gone","pulled",0,3,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,59,"test",3000,234000
"267",4,14,"REP",2,2,"038_c","inches","inches",1,3,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",2,60,"test",3000,237000
"268",4,15,"NEW",1,15,"077_c","troops","dance",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,61,"test",3000,240000
"269",4,17,"REP",1,19,"060_c","thick","inches",0,1,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",2,62,"test",3000,243000
"270",4,18,"NEW",2,20,"103_c","chair","theory",0,4,4,12,12,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",2,63,"test",3000,246000
"271",4,19,"REP",2,3,"158_c","systems","systems",1,4,1,12,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW",NA,0.5,"REP1",2,64,"test",3000,249000
"272",4,20,"NEW",1,21,"050_c","drive","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",2,65,"test",3000,252000
"273",4,21,"NEW",2,22,"036_c","atmosphere","atmosphere",1,6,1,12,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",2,66,"test",3000,255000
"274",4,22,"NEW",1,23,"116_c","extreme","truck",0,1,5,12,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,67,"test",3000,258000
"275",4,23,"REP",1,13,"015_c","theme","hat",0,1,7,12,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW","NEW",-2.5,"NEW3",2,68,"test",3000,261000
"276",4,24,"REP",2,14,"088_c","spot","class",0,5,7,12,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",2,69,"test",3000,264000
"277",5,15,"NEW",1,2,"131_c1","001_t","happy",0,1,7,13,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW",NA,NA,-0.5,"NEW1",1,1,"study",3000,0
"278",5,8,"REP",1,3,"098_c","002_t","happy",0,1,7,13,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","NEW",NA,-1.5,"NEW2",1,2,"study",3000,3000
"279",5,22,"REP",2,4,"145_c","003_t","bright",0,1,7,13,7,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,3,"study",3000,6000
"280",5,16,"REP",2,5,"123_c","004_t","mass",0,4,3,13,11,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,4,"study",3000,9000
"281",5,14,"NEW",1,6,"205_c1","005_t","happy",0,1,7,13,7,0,0,1,3,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,5,"study",3000,12000
"282",5,18,"REP",2,7,"076_c","006_t","success",0,2,7,13,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,6,"study",3000,15000
"283",5,5,"NEW",1,8,"184_c1","007_t","mass",0,2,4,13,12,0,0,1,3,1,NA,NA,NA,"REP","REP","NEW","REP",0.5,"REP1",1,7,"study",3000,18000
"284",5,17,"NEW",2,9,"153_c1","008_t","smile",0,1,7,13,7,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","NEW",-0.5,"NEW1",1,8,"study",3000,21000
"285",5,7,"REP",1,10,"035_c","009_t","clay",1,6,1,13,1,1,0,0,1,1,NA,NA,NA,"NEW","NEW","NEW","REP",-1.5,"NEW2",1,9,"study",3000,24000
"286",5,1,"REP",1,11,"136_c","010_t","mass",1,5,1,13,1,1,0,0,1,1,NA,NA,NA,"REP","REP","NEW","NEW",0.5,"REP1",1,10,"study",3000,27000
"287",5,13,"REP",1,12,"040_c","011_t","presence",1,2,1,13,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","NEW",1.5,"REP2",1,11,"study",3000,30000
"288",5,10,"NEW",2,13,"178_c1","012_t","respect",1,4,1,13,1,1,0,0,1,1,NA,NA,NA,"REP","REP","REP","REP",2.5,"REP3",1,12,"study",3000,33000
"289",5,6,"NEW",1,14,"089_c1","013_t","respect",0,2,5,13,3,0,0,1,3,1,NA,NA,NA,"NEW","NEW","REP","REP",-0.5,"NEW1",1,13,"study",3000,36000
