"subject","group","condition","list","stim1","stim2","free_recall_acc","cued_recall_acc","cue_type","trial","cue_type_prioritem1","cue_type_prioritem2","cue_type_prioritem3","cue_type_prioritem4","cue_type_consec_value","cue_type_consec_lab","procedure","testtria","response","duration","extra","onset"
29,"A","Reh+Att","A2","Schaden","Bein",0,NA,"TBF",11,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,30000
29,"A","Reh+Att","A2","Gelegenheit","Ordner",0,NA,"TBF",12,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,33000
29,"A","Reh+Att","A2","Liebe","Sprache",0,NA,"TBF",13,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,36000
29,"A","Reh+Att","A2","Wesen","Durchführung",0,NA,"TBF",14,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,39000
29,"A","Reh+Att","A2","Mädchen","Ding",1,1,"TBR",15,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,42000
29,"A","Reh+Att","A2","Anzahl","Telefon",0,NA,"TBF",16,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,45000
29,"A","Reh+Att","A2","Hälfte","Klettern",0,NA,"TBF",17,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,48000
29,"A","Reh+Att","A2","Arzt","Klasse",0,NA,"TBF",18,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,51000
29,"A","Reh+Att","A2","Kultur","Bedeutung",0,0,"TBR",19,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,54000
29,"A","Reh+Att","A2","Zeit","Ventil",0.5,0,"TBR",20,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,57000
29,"A","Reh+Att","A2","Inhalt","Zweck",0,0,"TBR",21,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,60000
29,"A","Reh+Att","A2","Bereich","Berg",0.5,0,"TBR",22,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,63000
29,"A","Reh+Att","A2","Kaiser","Tat",0,NA,"TBF",23,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,66000
29,"A","Reh+Att","A2","Partei","Herz",0,NA,"TBF",24,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,69000
29,"A","Reh+Att","A2","Geschichte",NA,0,1,"TBR",25,"TBF","TBR",NA,NA,-0.5,"TBF1","test",1,"Ergebnis",3000,60000,132000
29,"A","Reh+Att","A2","Bereich",NA,0.5,0,"TBR",26,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",2,"Bäcker",3000,0,135000
29,"A","Reh+Att","A2","Zeit",NA,0.5,0,"TBR",27,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",3,"",3000,0,138000
29,"A","Reh+Att","A2","Jugend",NA,0,1,"TBR",28,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",4,"General",3000,0,141000
29,"A","Reh+Att","A2","Inhalt",NA,0,0,"TBR",29,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",5,"",3000,0,144000
29,"A","Reh+Att","A2","Theater",NA,0,0,"TBR",30,"TBR","TBF","TBR",NA,0.5,"TBR1","test",6,"",3000,0,147000
29,"A","Reh+Att","A2","Wasser",NA,0,1,"TBR",31,NA,NA,NA,NA,NA,NA,"test",7,"Brief",3000,0,150000
29,"A","Reh+Att","A2","Bauer",NA,0,0,"TBR",32,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",8,"Gelegenheit",3000,0,153000
29,"A","Reh+Att","A2","Mädchen",NA,1,1,"TBR",33,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",9,"Ding",3000,0,156000
29,"A","Reh+Att","A2","Schädel",NA,0,1,"TBR",34,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",10,"Million",3000,0,159000
29,"A","Reh+Att","A2","Kultur",NA,0,0,"TBR",35,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",11,"Theater",3000,0,162000
29,"A","Reh+Att","A2","Monat",NA,0,0,"TBR",36,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",12,"",3000,0,165000
29,"A","Reh","B1","Stachel","Armee",0,0,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
29,"A","Reh","B1","Beispiel","Blut",0,0,"TBR",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
29,"A","Reh","B1","Stamm","Garten",0,NA,"TBF",3,"TBR","TBR",NA,NA,1.5,"TBR2","study",NA,NA,3000,0,6000
29,"A","Reh","B1","Kind","Gericht",0,NA,"TBF",4,"TBF","TBR","TBR",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
29,"A","Reh","B1","Tier","Flasche",0,0,"TBR",5,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,12000
29,"A","Reh","B1","Ozean","Lehne",0,NA,"TBF",6,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,15000
29,"A","Reh","B1","Untersuchung","Brücke",0,0,"TBR",7,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,18000
29,"A","Reh","B1","Ausdruck","Bruder",0,NA,"TBF",8,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,21000
29,"A","Reh","B1","Kosten","Jahr",0,NA,"TBF",9,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,24000
29,"A","Reh","B1","Gruppe","Stück",0,0,"TBR",10,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,27000
29,"A","Reh","B1","Kritik","Buch",0,NA,"TBF",11,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,30000
29,"A","Reh","B1","Rat","Stein",0,NA,"TBF",12,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,33000
29,"A","Reh","B1","Tatsache","Schläger",0,NA,"TBF",13,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,36000
29,"A","Reh","B1","Schutz","Bildung",0,1,"TBR",14,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,39000
29,"A","Reh","B1","Hand","Planet",0,NA,"TBF",15,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,42000
29,"A","Reh","B1","Mittel","Zusammenhang",0,0,"TBR",16,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,45000
29,"A","Reh","B1","Welt","Willen",0,NA,"TBF",17,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,48000
29,"A","Reh","B1","Volk","Straße",1,1,"TBR",18,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,51000
29,"A","Reh","B1","Teil","Besen",0,0,"TBR",19,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,54000
29,"A","Reh","B1","Gegenstand","Pferd",0,NA,"TBF",20,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,57000
29,"A","Reh","B1","Zustand","Schnee",0,NA,"TBF",21,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,60000
29,"A","Reh","B1","Verlobung","Augenblick",0,1,"TBR",22,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,63000
29,"A","Reh","B1","Lösung","Körper",1,1,"TBR",23,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,66000
29,"A","Reh","B1","Stimme","Tätigkeit",1,1,"TBR",24,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,69000
29,"A","Reh","B1","Volk",NA,1,1,"TBR",25,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",1,"Straße",3000,60000,132000
29,"A","Reh","B1","Mittel",NA,0,0,"TBR",26,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",2,"",3000,0,135000
29,"A","Reh","B1","Verlobung",NA,0,1,"TBR",27,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",3,"Augenblick",3000,0,138000
29,"A","Reh","B1","Beispiel",NA,0,0,"TBR",28,"TBR",NA,NA,NA,0.5,"TBR1","test",4,"Fall",3000,0,141000
29,"A","Reh","B1","Tier",NA,0,0,"TBR",29,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",5,"",3000,0,144000
29,"A","Reh","B1","Gruppe",NA,0,0,"TBR",30,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",6,"",3000,0,147000
29,"A","Reh","B1","Schutz",NA,0,1,"TBR",31,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",7,"Bildung",3000,0,150000
29,"A","Reh","B1","Stimme",NA,1,1,"TBR",32,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",8,"Tätigkeit",3000,0,153000
29,"A","Reh","B1","Teil",NA,0,0,"TBR",33,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",9,"",3000,0,156000
29,"A","Reh","B1","Lösung",NA,1,1,"TBR",34,"TBR","TBF","TBF","TBR",0.5,"TBR1","test",10,"Körper",3000,0,159000
29,"A","Reh","B1","Stachel",NA,0,0,"TBR",35,NA,NA,NA,NA,NA,NA,"test",11,"",3000,0,162000
29,"A","Reh","B1","Untersuchung",NA,0,0,"TBR",36,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",12,"",3000,0,165000
29,"A","Reh","B2","Erde","Ordnung",1,1,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
29,"A","Reh","B2","Wirkung","Vertreter",0,0,"TBR",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
29,"A","Reh","B2","Regel","Bild",0,0,"TBR",3,"TBR","TBR",NA,NA,1.5,"TBR2","study",NA,NA,3000,0,6000
29,"A","Reh","B2","Rede","Vorstellung",0,0,"TBR",4,"TBR","TBR","TBR",NA,2.5,"TBR3","study",NA,NA,3000,0,9000
29,"A","Reh","B2","Farbe","Roller",0,0,"TBR",5,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,12000
29,"A","Reh","B2","Boden","Gebiet",0,0,"TBR",6,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,15000
29,"A","Reh","B2","Feind","Bewusstsein",0,NA,"TBF",7,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,18000
29,"A","Reh","B2","Mensch","Rechte",1,1,"TBR",8,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,21000
29,"A","Reh","B2","Natur","Blick",0,NA,"TBF",9,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,24000
29,"A","Reh","B2","Erfahrung","Sand",0,NA,"TBF",10,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,27000
29,"A","Reh","B2","Wirtschaft","Vertrag",0,1,"TBR",11,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,30000
29,"A","Reh","B2","Kopf","Leitung",0,NA,"TBF",12,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,33000
29,"A","Reh","B2","Luft","Unterstützung",0,1,"TBR",13,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,36000
29,"A","Reh","B2","Wort","Anwendung",0,NA,"TBF",14,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,39000
29,"A","Reh","B2","Kreis","Erkenntnis",0,NA,"TBF",15,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,42000
29,"A","Reh","B2","Ofen","Gardinen",0,0,"TBR",16,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,45000
29,"A","Reh","B2","Tür","Theorie",0,NA,"TBF",17,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,48000
29,"A","Reh","B2","Organisation","Statue",0,NA,"TBF",18,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,51000
29,"A","Reh","B2","Antrag","Sport",0,NA,"TBF",19,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,54000
29,"A","Reh","B2","Gefühl","Wert",0,NA,"TBF",20,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,57000
29,"A","Reh","B2","Tanne","Geige",0,NA,"TBF",21,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,60000
29,"A","Reh","B2","Kirche","Zimmer",0,NA,"TBF",22,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,63000
29,"A","Reh","B2","Abschluss","Rathaus",1,1,"TBR",23,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,66000
29,"A","Reh","B2","Schneider","Nacht",1,1,"TBR",24,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,69000
29,"A","Reh","B2","Regel",NA,0,0,"TBR",25,"TBR","TBR",NA,NA,1.5,"TBR2","test",1,"",3000,60000,132000
29,"A","Reh","B2","Mensch",NA,1,1,"TBR",26,"TBF","TBR","TBR","TBR",-0.5,"TBF1","test",2,"Rechte",3000,0,135000
29,"A","Reh","B2","Ofen",NA,0,0,"TBR",27,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",3,"Ordinate",3000,0,138000
29,"A","Reh","B2","Farbe",NA,0,0,"TBR",28,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",4,"",3000,0,141000
29,"A","Reh","B2","Boden",NA,0,0,"TBR",29,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",5,"",3000,0,144000
29,"A","Reh","B2","Rede",NA,0,0,"TBR",30,"TBR","TBR","TBR",NA,2.5,"TBR3","test",6,"",3000,0,147000
29,"A","Reh","B2","Luft",NA,0,1,"TBR",31,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",7,"Unterstützung",3000,0,150000
29,"A","Reh","B2","Erde",NA,1,1,"TBR",32,NA,NA,NA,NA,NA,NA,"test",8,"Ordnung",3000,0,153000
29,"A","Reh","B2","Wirtschaft",NA,0,1,"TBR",33,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",9,"Vertrag",3000,0,156000
29,"A","Reh","B2","Wirkung",NA,0,0,"TBR",34,"TBR",NA,NA,NA,0.5,"TBR1","test",10,"",3000,0,159000
29,"A","Reh","B2","Abschluss",NA,1,1,"TBR",35,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",11,"Rathaus",3000,0,162000
29,"A","Reh","B2","Schneider",NA,1,1,"TBR",36,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",12,"Nacht",3000,0,165000
29,"A","Control","C1","Waffe","Kamin",0.5,0,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
29,"A","Control","C1","Hocker","König",0,NA,"TBF",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
29,"A","Control","C1","Mund","Schrank",0,NA,"TBF",3,"TBF","TBR",NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,6000
29,"A","Control","C1","Vater","Möglichkeit",0,NA,"TBF",4,"TBF","TBF","TBR",NA,-1.5,"TBF2","study",NA,NA,3000,0,9000
29,"A","Control","C1","Karton","Koffer",0,1,"TBR",5,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,12000
29,"A","Control","C1","Auge","Einfluss",0,NA,"TBF",6,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,15000
29,"A","Control","C1","Tag","Wald",1,1,"TBR",7,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,18000
29,"A","Control","C1","Schritt","Arbeit",0,NA,"TBF",8,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,21000
29,"A","Control","C1","Zweifel","Aussicht",1,1,"TBR",9,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,24000
29,"A","Control","C1","Fassade","Girlande",0,NA,"TBF",10,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,27000
29,"A","Control","C1","Ort","Blatt",0,NA,"TBF",11,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,30000
29,"A","Control","C1","Prozent","Rasen",0,NA,"TBF",12,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,33000
29,"A","Control","C1","Menge","Ziegel",0,1,"TBR",13,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,36000
29,"A","Control","C1","Punkt","Woche",0,0,"TBR",14,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,39000
29,"A","Control","C1","Gesicht","Verwaltung",0,0,"TBR",15,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,42000
29,"A","Control","C1","Insel","Sofa",0,0,"TBR",16,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,45000
29,"A","Control","C1","Jahrhundert","Stern",1,1,"TBR",17,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,48000
29,"A","Control","C1","Verhältnis","Titel",0,0,"TBR",18,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,51000
29,"A","Control","C1","Führung","Wandern",0,0,"TBR",19,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,54000
29,"A","Control","C1","Düne","Arena",0,1,"TBR",20,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,57000
29,"A","Control","C1","Abkommen","Meer",0,NA,"TBF",21,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,60000
29,"A","Control","C1","Spiegel","Fenster",0,NA,"TBF",22,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,63000
29,"A","Control","C1","Anspruch","Leiste",0,NA,"TBF",23,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,66000
29,"A","Control","C1","Meinung","Macht",0,NA,"TBF",24,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,69000
29,"A","Control","C1","Waffe",NA,0.5,0,"TBR",25,NA,NA,NA,NA,NA,NA,"test",1,"Termin",3000,60000,132000
29,"A","Control","C1","Düne",NA,0,1,"TBR",26,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",2,"Arena",3000,0,135000
29,"A","Control","C1","Gesicht",NA,0,0,"TBR",27,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",3,"",3000,0,138000
29,"A","Control","C1","Zweifel",NA,1,1,"TBR",28,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",4,"Aussicht",3000,0,141000
29,"A","Control","C1","Führung",NA,0,0,"TBR",29,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",5,"",3000,0,144000
29,"A","Control","C1","Insel",NA,0,0,"TBR",30,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",6,"Berg",3000,0,147000
29,"A","Control","C1","Verhältnis",NA,0,0,"TBR",31,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",7,"",3000,0,150000
29,"A","Control","C1","Punkt",NA,0,0,"TBR",32,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",8,"",3000,0,153000
29,"A","Control","C1","Karton",NA,0,1,"TBR",33,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",9,"Kartoffel",3000,0,156000
29,"A","Control","C1","Tag",NA,1,1,"TBR",34,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",10,"Wald",3000,0,159000
29,"A","Control","C1","Jahrhundert",NA,1,1,"TBR",35,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",11,"Stern",3000,0,162000
29,"A","Control","C1","Menge",NA,0,1,"TBR",36,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",12,"Ziegel",3000,0,165000
29,"A","Control","C2","Zeichen","Sache",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
29,"A","Control","C2","Verhandlung","Westen",0.5,1,"TBR",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
29,"A","Control","C2","Land","Gegenwart",0,NA,"TBF",3,"TBR","TBF",NA,NA,0.5,"TBR1","study",NA,NA,3000,0,6000
29,"A","Control","C2","Literatur","Wirklichkeit",0,0,"TBR",4,"TBF","TBR","TBF",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
29,"A","Control","C2","Einheit","Erklärung",0.5,0,"TBR",5,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,12000
29,"A","Control","C2","Hoffnung","Bedingung",0,NA,"TBF",6,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,15000
29,"A","Control","C2","Verbindung","Seite",0,NA,"TBF",7,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,18000
29,"A","Control","C2","Nähe","Computer",0,0,"TBR",8,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,21000
29,"A","Control","C2","Spiel","Gegensatz",0,NA,"TBF",9,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,24000
29,"A","Control","C2","Satz","Bevölkerung",0,NA,"TBF",10,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,27000
29,"A","Control","C2","Folge","Kabel",0,0,"TBR",11,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,30000
29,"A","Control","C2","Name","Akademie",0,NA,"TBF",12,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,33000
29,"A","Control","C2","Preis","Schwierigkeit",0,0,"TBR",13,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,36000
29,"A","Control","C2","Schicksal","Weise",0,0,"TBR",14,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,39000
29,"A","Control","C2","Kacheln","Scheibe",0,NA,"TBF",15,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,42000
29,"A","Control","C2","Krieg","Foto",0,NA,"TBF",16,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,45000
29,"A","Control","C2","Gedanke","Linie",0,0,"TBR",17,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,48000
29,"A","Control","C2","Rücken","Angst",0,NA,"TBF",18,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,51000
29,"A","Control","C2","Gestalt","Karte",0,0,"TBR",19,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,54000
29,"A","Control","C2","Bürger","Philosophie",1,1,"TBR",20,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,57000
29,"A","Control","C2","Wohnung","Stadt",0,NA,"TBF",21,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,60000
29,"A","Control","C2","Sohn","Angeklagte",1,1,"TBR",22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,63000
29,"A","Control","C2","Heimat","Eindruck",0,NA,"TBF",23,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,66000
29,"A","Control","C2","Wein","Unterführung",1,1,"TBR",24,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,69000
29,"A","Control","C2","Nähe",NA,0,0,"TBR",25,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",1,"",3000,60000,132000
29,"A","Control","C2","Einheit",NA,0.5,0,"TBR",26,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",2,"Ebene",3000,0,135000
29,"A","Control","C2","Preis",NA,0,0,"TBR",27,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",3,"Wirkung",3000,0,138000
29,"A","Control","C2","Bürger",NA,1,1,"TBR",28,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",4,"Philosophie",3000,0,141000
29,"A","Control","C2","Verhandlung",NA,0.5,1,"TBR",29,"TBF",NA,NA,NA,-0.5,"TBF1","test",5,"Westen",3000,0,144000
29,"A","Control","C2","Sohn",NA,1,1,"TBR",30,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",6,"Angeklagte",3000,0,147000
29,"A","Control","C2","Literatur",NA,0,0,"TBR",31,"TBF","TBR","TBF",NA,-0.5,"TBF1","test",7,"",3000,0,150000
29,"A","Control","C2","Gestalt",NA,0,0,"TBR",32,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",8,"",3000,0,153000
29,"A","Control","C2","Folge",NA,0,0,"TBR",33,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",9,"",3000,0,156000
29,"A","Control","C2","Schicksal",NA,0,0,"TBR",34,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",10,"",3000,0,159000
29,"A","Control","C2","Wein",NA,1,1,"TBR",35,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",11,"Unterführung",3000,0,162000
29,"A","Control","C2","Gedanke",NA,0,0,"TBR",36,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",12,"",3000,0,165000
29,"A","Att","D1","Soldat","Bericht",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
29,"A","Att","D1","Schlüssel","Weg",0,NA,"TBF",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
29,"A","Att","D1","Bett","Behälter",0,0,"TBR",3,"TBF","TBF",NA,NA,-1.5,"TBF2","study",NA,NA,3000,0,6000
29,"A","Att","D1","Absicht","Welle",0,0,"TBR",4,"TBR","TBF","TBF",NA,0.5,"TBR1","study",NA,NA,3000,0,9000
29,"A","Att","D1","Revolution","Pfanne",0,1,"TBR",5,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,12000
29,"A","Att","D1","Beginn","Gans",0,0,"TBR",6,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,15000
29,"A","Att","D1","Verfassung","Locher",0.5,0,"TBR",7,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,18000
29,"A","Att","D1","Sicherheit","Politik",0,0,"TBR",8,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,21000
29,"A","Att","D1","Schwester","Entwicklung",0,NA,"TBF",9,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,24000
29,"A","Att","D1","Nation","Auffassung",0,NA,"TBF",10,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,27000
29,"A","Att","D1","Zukunft","Hilfe",0,NA,"TBF",11,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,30000
29,"A","Att","D1","Gefahr","Zahn",0,NA,"TBF",12,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,33000
