"encodingtask","study_rating","list","testtria","studytria","stim1","stim2","responsecode","subject","cuefreq","targetfreq","bothfreq","CuedRecall","procedure","trial","duration","onset"
2,6,1,19,7,"grub",NA,0,36,"LF","LF","LF",0,"test",39,3000,174000
2,6,1,20,16,"thawed",NA,2,36,"LF","LF","LF",0,"test",40,93000,177000
2,9,2,14,1,"girl","availabl",1,36,"HF","HF","HF",1,"study",41,3000,270000
2,9,2,13,2,"enemy","thought",1,36,"HF","HF","HF",1,"study",42,3000,273000
2,8,2,3,3,"wonder","ship",1,36,"HF","HF","HF",1,"study",43,3000,276000
2,7,2,15,4,"column","frank",1,36,"HF","HF","HF",1,"study",44,3000,279000
2,8,2,18,5,"draw","courses",1,36,"HF","HF","HF",1,"study",45,3000,282000
2,9,2,16,6,"list","grew",1,36,"HF","HF","HF",1,"study",46,3000,285000
2,5,2,20,7,"opened","musical",1,36,"HF","HF","HF",1,"study",47,3000,288000
2,6,2,7,8,"sick","risk",1,36,"HF","HF","HF",1,"study",48,3000,291000
2,7,2,6,9,"thing","spot",1,36,"HF","HF","HF",1,"study",49,3000,294000
2,9,2,17,10,"hour","costs",1,36,"HF","HF","HF",1,"study",50,3000,297000
2,8,2,11,11,"clearly","fill",1,36,"HF","HF","HF",1,"study",51,3000,3e+05
2,5,2,1,12,"quiet","famous",1,36,"HF","HF","HF",1,"study",52,3000,303000
2,3,2,12,13,"artists","fourth",2,36,"HF","HF","HF",0,"study",53,3000,306000
2,3,2,19,14,"scene","goods",2,36,"HF","HF","HF",0,"study",54,3000,309000
2,8,2,2,15,"tell","once",1,36,"HF","HF","HF",1,"study",55,3000,312000
2,9,2,4,16,"touch","shop",1,36,"HF","HF","HF",1,"study",56,3000,315000
2,4,2,5,17,"necessar","prevent",1,36,"HF","HF","HF",1,"study",57,3000,318000
2,9,2,8,18,"remain","conflict",1,36,"HF","HF","HF",1,"study",58,3000,321000
2,9,2,9,19,"afraid","liberal",1,36,"HF","HF","HF",1,"study",59,3000,324000
2,3,2,10,20,"nation","faculty",1,36,"HF","HF","HF",1,"study",60,63000,327000
2,5,2,1,12,"quiet",NA,1,36,"HF","HF","HF",1,"test",61,3000,390000
2,8,2,2,15,"tell",NA,1,36,"HF","HF","HF",1,"test",62,3000,393000
2,8,2,3,3,"wonder",NA,1,36,"HF","HF","HF",1,"test",63,3000,396000
2,9,2,4,16,"touch",NA,1,36,"HF","HF","HF",1,"test",64,3000,399000
2,4,2,5,17,"necessar",NA,1,36,"HF","HF","HF",1,"test",65,3000,402000
2,7,2,6,9,"thing",NA,1,36,"HF","HF","HF",1,"test",66,3000,405000
2,6,2,7,8,"sick",NA,1,36,"HF","HF","HF",1,"test",67,3000,408000
2,9,2,8,18,"remain",NA,1,36,"HF","HF","HF",1,"test",68,3000,411000
2,9,2,9,19,"afraid",NA,1,36,"HF","HF","HF",1,"test",69,3000,414000
2,3,2,10,20,"nation",NA,1,36,"HF","HF","HF",1,"test",70,3000,417000
2,8,2,11,11,"clearly",NA,1,36,"HF","HF","HF",1,"test",71,3000,420000
2,3,2,12,13,"artists",NA,2,36,"HF","HF","HF",0,"test",72,3000,423000
2,9,2,13,2,"enemy",NA,1,36,"HF","HF","HF",1,"test",73,3000,426000
2,9,2,14,1,"girl",NA,1,36,"HF","HF","HF",1,"test",74,3000,429000
2,7,2,15,4,"column",NA,1,36,"HF","HF","HF",1,"test",75,3000,432000
2,9,2,16,6,"list",NA,1,36,"HF","HF","HF",1,"test",76,3000,435000
2,9,2,17,10,"hour",NA,1,36,"HF","HF","HF",1,"test",77,3000,438000
2,8,2,18,5,"draw",NA,1,36,"HF","HF","HF",1,"test",78,3000,441000
2,3,2,19,14,"scene",NA,2,36,"HF","HF","HF",0,"test",79,3000,444000
2,5,2,20,7,"opened",NA,1,36,"HF","HF","HF",1,"test",80,93000,447000
2,8,3,15,1,"achieve","fives",1,36,"HF","LF","MF",1,"study",81,3000,540000
2,7,3,5,2,"glass","lugged",1,36,"HF","LF","MF",1,"study",82,3000,543000
2,7,3,13,3,"money","madrigal",0,36,"HF","LF","MF",0,"study",83,3000,546000
2,7,3,3,4,"worry","endow",1,36,"HF","LF","MF",1,"study",84,3000,549000
2,8,3,14,5,"writer","noblest",1,36,"HF","LF","MF",1,"study",85,3000,552000
2,8,3,4,6,"maybe","payday",1,36,"HF","LF","MF",1,"study",86,3000,555000
2,6,3,17,7,"meet","pears",1,36,"HF","LF","MF",1,"study",87,3000,558000
2,9,3,10,8,"world","busily",0,36,"HF","LF","MF",0,"study",88,3000,561000
2,3,3,6,9,"year","gouging",0,36,"HF","LF","MF",0,"study",89,3000,564000
2,5,3,16,10,"reasonab","drawl",1,36,"HF","LF","MF",1,"study",90,3000,567000
2,9,3,7,11,"deep","milder",1,36,"HF","LF","MF",1,"study",91,3000,570000
2,7,3,9,12,"presence","arid",1,36,"HF","LF","MF",1,"study",92,3000,573000
2,9,3,8,13,"largely","bonfire",0,36,"HF","LF","MF",0,"study",93,3000,576000
2,4,3,11,14,"least","oust",1,36,"HF","LF","MF",1,"study",94,3000,579000
2,2,3,12,15,"years","bobbed",1,36,"HF","LF","MF",1,"study",95,3000,582000
2,6,3,18,16,"acting","pails",2,36,"HF","LF","MF",0,"study",96,3000,585000
2,7,3,19,17,"formed","coaxed",1,36,"HF","LF","MF",1,"study",97,3000,588000
2,4,3,20,18,"peace","leered",1,36,"HF","LF","MF",1,"study",98,3000,591000
2,3,3,1,19,"session","poncho",1,36,"HF","LF","MF",1,"study",99,3000,594000
2,6,3,2,20,"cells","prodded",1,36,"HF","LF","MF",1,"study",100,63000,597000
2,3,3,1,19,"session",NA,1,36,"HF","LF","MF",1,"test",101,3000,660000
2,6,3,2,20,"cells",NA,1,36,"HF","LF","MF",1,"test",102,3000,663000
2,7,3,3,4,"worry",NA,1,36,"HF","LF","MF",1,"test",103,3000,666000
2,8,3,4,6,"maybe",NA,1,36,"HF","LF","MF",1,"test",104,3000,669000
2,7,3,5,2,"glass",NA,1,36,"HF","LF","MF",1,"test",105,3000,672000
2,3,3,6,9,"year",NA,0,36,"HF","LF","MF",0,"test",106,3000,675000
2,9,3,7,11,"deep",NA,1,36,"HF","LF","MF",1,"test",107,3000,678000
2,9,3,8,13,"largely",NA,0,36,"HF","LF","MF",0,"test",108,3000,681000
2,7,3,9,12,"presence",NA,1,36,"HF","LF","MF",1,"test",109,3000,684000
2,9,3,10,8,"world",NA,0,36,"HF","LF","MF",0,"test",110,3000,687000
2,4,3,11,14,"least",NA,1,36,"HF","LF","MF",1,"test",111,3000,690000
2,2,3,12,15,"years",NA,1,36,"HF","LF","MF",1,"test",112,3000,693000
2,7,3,13,3,"money",NA,0,36,"HF","LF","MF",0,"test",113,3000,696000
2,8,3,14,5,"writer",NA,1,36,"HF","LF","MF",1,"test",114,3000,699000
2,8,3,15,1,"achieve",NA,1,36,"HF","LF","MF",1,"test",115,3000,702000
2,5,3,16,10,"reasonab",NA,1,36,"HF","LF","MF",1,"test",116,3000,705000
2,6,3,17,7,"meet",NA,1,36,"HF","LF","MF",1,"test",117,3000,708000
2,6,3,18,16,"acting",NA,2,36,"HF","LF","MF",0,"test",118,3000,711000
2,7,3,19,17,"formed",NA,1,36,"HF","LF","MF",1,"test",119,3000,714000
2,4,3,20,18,"peace",NA,1,36,"HF","LF","MF",1,"test",120,93000,717000
2,8,4,1,1,"shone","enter",1,36,"LF","HF","MF",1,"study",121,3000,810000
2,6,4,14,2,"easel","inner",1,36,"LF","HF","MF",1,"study",122,3000,813000
2,3,4,19,3,"glycol","coffee",1,36,"LF","HF","MF",1,"study",123,3000,816000
2,8,4,20,4,"clatter","worked",1,36,"LF","HF","MF",1,"study",124,3000,819000
2,7,4,18,5,"edging","check",1,36,"LF","HF","MF",1,"study",125,3000,822000
2,6,4,10,6,"slat","uniform",1,36,"LF","HF","MF",1,"study",126,3000,825000
2,7,4,5,7,"coolly","anything",1,36,"LF","HF","MF",1,"study",127,3000,828000
2,5,4,8,8,"jarred","material",1,36,"LF","HF","MF",1,"study",128,3000,831000
2,6,4,2,9,"ovals","warm",1,36,"LF","HF","MF",1,"study",129,3000,834000
2,9,4,3,10,"moneys","loose",1,36,"LF","HF","MF",1,"study",130,3000,837000
2,7,4,4,11,"beheld","ended",1,36,"LF","HF","MF",1,"study",131,3000,840000
2,6,4,16,12,"gaped","smaller",1,36,"LF","HF","MF",1,"study",132,3000,843000
2,8,4,13,13,"barns","fixed",1,36,"LF","HF","MF",1,"study",133,3000,846000
2,3,4,6,14,"foibles","found",2,36,"LF","HF","MF",0,"study",134,3000,849000
2,5,4,7,15,"pansy","east",1,36,"LF","HF","MF",1,"study",135,3000,852000
2,6,4,9,16,"roving","fort",2,36,"LF","HF","MF",0,"study",136,3000,855000
2,5,4,17,17,"sullen","examples",1,36,"LF","HF","MF",1,"study",137,3000,858000
2,8,4,12,18,"mutiny","miles",1,36,"LF","HF","MF",1,"study",138,3000,861000
2,6,4,11,19,"limping","sources",2,36,"LF","HF","MF",0,"study",139,3000,864000
2,3,4,15,20,"enzymati","volume",2,36,"LF","HF","MF",0,"study",140,63000,867000
2,8,4,1,1,"shone",NA,1,36,"LF","HF","MF",1,"test",141,3000,930000
2,6,4,2,9,"ovals",NA,1,36,"LF","HF","MF",1,"test",142,3000,933000
2,9,4,3,10,"moneys",NA,1,36,"LF","HF","MF",1,"test",143,3000,936000
2,7,4,4,11,"beheld",NA,1,36,"LF","HF","MF",1,"test",144,3000,939000
2,7,4,5,7,"coolly",NA,1,36,"LF","HF","MF",1,"test",145,3000,942000
2,3,4,6,14,"foibles",NA,2,36,"LF","HF","MF",0,"test",146,3000,945000
2,5,4,7,15,"pansy",NA,1,36,"LF","HF","MF",1,"test",147,3000,948000
2,5,4,8,8,"jarred",NA,1,36,"LF","HF","MF",1,"test",148,3000,951000
2,6,4,9,16,"roving",NA,2,36,"LF","HF","MF",0,"test",149,3000,954000
2,6,4,10,6,"slat",NA,1,36,"LF","HF","MF",1,"test",150,3000,957000
2,6,4,11,19,"limping",NA,2,36,"LF","HF","MF",0,"test",151,3000,960000
2,8,4,12,18,"mutiny",NA,1,36,"LF","HF","MF",1,"test",152,3000,963000
2,8,4,13,13,"barns",NA,1,36,"LF","HF","MF",1,"test",153,3000,966000
2,6,4,14,2,"easel",NA,1,36,"LF","HF","MF",1,"test",154,3000,969000
2,3,4,15,20,"enzymati",NA,2,36,"LF","HF","MF",0,"test",155,3000,972000
2,6,4,16,12,"gaped",NA,1,36,"LF","HF","MF",1,"test",156,3000,975000
2,5,4,17,17,"sullen",NA,1,36,"LF","HF","MF",1,"test",157,3000,978000
2,7,4,18,5,"edging",NA,1,36,"LF","HF","MF",1,"test",158,3000,981000
2,3,4,19,3,"glycol",NA,1,36,"LF","HF","MF",1,"test",159,3000,984000
2,8,4,20,4,"clatter",NA,1,36,"LF","HF","MF",1,"test",160,93000,987000
2,5,1,18,1,"portico","perky",0,37,"LF","LF","LF",0,"study",1,3000,0
2,5,1,3,2,"forgave","hemmed",2,37,"LF","LF","LF",0,"study",2,3000,3000
2,5,1,12,3,"curd","apologet",2,37,"LF","LF","LF",0,"study",3,3000,6000
2,5,1,4,4,"lugged","dully",2,37,"LF","LF","LF",0,"study",4,3000,9000
2,1,1,2,5,"ivies","jarred",2,37,"LF","LF","LF",0,"study",5,3000,12000
2,2,1,16,6,"lolly","fable",2,37,"LF","LF","LF",0,"study",6,3000,15000
2,2,1,7,7,"cusp","nests",2,37,"LF","LF","LF",0,"study",7,3000,18000
2,2,1,19,8,"barns","magpies",2,37,"LF","LF","LF",0,"study",8,3000,21000
2,1,1,5,9,"gages","cayenne",2,37,"LF","LF","LF",0,"study",9,3000,24000
2,1,1,8,10,"chafing","gadfly",2,37,"LF","LF","LF",0,"study",10,3000,27000
2,7,1,9,11,"lurked","juror",2,37,"LF","LF","LF",0,"study",11,3000,30000
2,1,1,11,12,"gnawing","rowed",2,37,"LF","LF","LF",0,"study",12,3000,33000
2,1,1,13,13,"booty","coals",1,37,"LF","LF","LF",1,"study",13,3000,36000
2,1,1,20,14,"befall","spire",2,37,"LF","LF","LF",0,"study",14,3000,39000
2,1,1,10,15,"dozing","impinge",2,37,"LF","LF","LF",0,"study",15,3000,42000
2,5,1,1,16,"sonnet","massed",2,37,"LF","LF","LF",0,"study",16,3000,45000
2,1,1,14,17,"swoops","inshore",2,37,"LF","LF","LF",0,"study",17,3000,48000
2,5,1,15,18,"hues","falsity",2,37,"LF","LF","LF",0,"study",18,3000,51000
2,1,1,6,19,"glycol","benevole",2,37,"LF","LF","LF",0,"study",19,3000,54000
2,1,1,17,20,"magistra","boxcar",2,37,"LF","LF","LF",0,"study",20,63000,57000
2,5,1,1,16,"sonnet",NA,2,37,"LF","LF","LF",0,"test",21,3000,120000
2,1,1,2,5,"ivies",NA,2,37,"LF","LF","LF",0,"test",22,3000,123000
2,5,1,3,2,"forgave",NA,2,37,"LF","LF","LF",0,"test",23,3000,126000
2,5,1,4,4,"lugged",NA,2,37,"LF","LF","LF",0,"test",24,3000,129000
2,1,1,5,9,"gages",NA,2,37,"LF","LF","LF",0,"test",25,3000,132000
2,1,1,6,19,"glycol",NA,2,37,"LF","LF","LF",0,"test",26,3000,135000
2,2,1,7,7,"cusp",NA,2,37,"LF","LF","LF",0,"test",27,3000,138000
2,1,1,8,10,"chafing",NA,2,37,"LF","LF","LF",0,"test",28,3000,141000
2,7,1,9,11,"lurked",NA,2,37,"LF","LF","LF",0,"test",29,3000,144000
2,1,1,10,15,"dozing",NA,2,37,"LF","LF","LF",0,"test",30,3000,147000
2,1,1,11,12,"gnawing",NA,2,37,"LF","LF","LF",0,"test",31,3000,150000
2,5,1,12,3,"curd",NA,2,37,"LF","LF","LF",0,"test",32,3000,153000
2,1,1,13,13,"booty",NA,1,37,"LF","LF","LF",1,"test",33,3000,156000
2,1,1,14,17,"swoops",NA,2,37,"LF","LF","LF",0,"test",34,3000,159000
2,5,1,15,18,"hues",NA,2,37,"LF","LF","LF",0,"test",35,3000,162000
2,2,1,16,6,"lolly",NA,2,37,"LF","LF","LF",0,"test",36,3000,165000
2,1,1,17,20,"magistra",NA,2,37,"LF","LF","LF",0,"test",37,3000,168000
2,5,1,18,1,"portico",NA,0,37,"LF","LF","LF",0,"test",38,3000,171000
2,2,1,19,8,"barns",NA,2,37,"LF","LF","LF",0,"test",39,3000,174000
2,1,1,20,14,"befall",NA,2,37,"LF","LF","LF",0,"test",40,93000,177000
2,7,2,20,1,"person","mother",2,37,"HF","HF","HF",0,"study",41,3000,270000
2,5,2,18,2,"conflict","season",2,37,"HF","HF","HF",0,"study",42,3000,273000
2,5,2,7,3,"bear","built",1,37,"HF","HF","HF",1,"study",43,3000,276000
2,6,2,6,4,"ought","notice",2,37,"HF","HF","HF",0,"study",44,3000,279000
2,8,2,8,5,"player","activity",1,37,"HF","HF","HF",1,"study",45,3000,282000
2,1,2,19,6,"lips","century",2,37,"HF","HF","HF",0,"study",46,3000,285000
2,3,2,1,7,"goods","beach",0,37,"HF","HF","HF",0,"study",47,3000,288000
2,6,2,2,8,"empty","rear",1,37,"HF","HF","HF",1,"study",48,3000,291000
2,5,2,9,9,"join","hotel",2,37,"HF","HF","HF",0,"study",49,3000,294000
2,7,2,3,10,"attitude","physical",1,37,"HF","HF","HF",1,"study",50,3000,297000
2,5,2,4,11,"probably","previous",0,37,"HF","HF","HF",0,"study",51,3000,3e+05
2,6,2,5,12,"fully","accept",2,37,"HF","HF","HF",0,"study",52,3000,303000
2,5,2,10,13,"floor","pure",1,37,"HF","HF","HF",1,"study",53,3000,306000
2,3,2,11,14,"latter","gave",1,37,"HF","HF","HF",1,"study",54,3000,309000
2,5,2,12,15,"drop","crisis",2,37,"HF","HF","HF",0,"study",55,3000,312000
2,7,2,16,16,"affairs","lady",1,37,"HF","HF","HF",1,"study",56,3000,315000
2,3,2,13,17,"hard","index",2,37,"HF","HF","HF",0,"study",57,3000,318000
2,5,2,14,18,"animal","court",1,37,"HF","HF","HF",1,"study",58,3000,321000
2,5,2,15,19,"piece","pointed",2,37,"HF","HF","HF",0,"study",59,3000,324000
2,1,2,17,20,"hence","flow",2,37,"HF","HF","HF",0,"study",60,63000,327000
2,3,2,1,7,"goods",NA,0,37,"HF","HF","HF",0,"test",61,3000,390000
2,6,2,2,8,"empty",NA,1,37,"HF","HF","HF",1,"test",62,3000,393000
2,7,2,3,10,"attitude",NA,1,37,"HF","HF","HF",1,"test",63,3000,396000
2,5,2,4,11,"probably",NA,0,37,"HF","HF","HF",0,"test",64,3000,399000
2,6,2,5,12,"fully",NA,2,37,"HF","HF","HF",0,"test",65,3000,402000
2,6,2,6,4,"ought",NA,2,37,"HF","HF","HF",0,"test",66,3000,405000
2,5,2,7,3,"bear",NA,1,37,"HF","HF","HF",1,"test",67,3000,408000
2,8,2,8,5,"player",NA,1,37,"HF","HF","HF",1,"test",68,3000,411000
2,5,2,9,9,"join",NA,2,37,"HF","HF","HF",0,"test",69,3000,414000
2,5,2,10,13,"floor",NA,1,37,"HF","HF","HF",1,"test",70,3000,417000
2,3,2,11,14,"latter",NA,1,37,"HF","HF","HF",1,"test",71,3000,420000
2,5,2,12,15,"drop",NA,2,37,"HF","HF","HF",0,"test",72,3000,423000
2,3,2,13,17,"hard",NA,2,37,"HF","HF","HF",0,"test",73,3000,426000
2,5,2,14,18,"animal",NA,1,37,"HF","HF","HF",1,"test",74,3000,429000
2,5,2,15,19,"piece",NA,2,37,"HF","HF","HF",0,"test",75,3000,432000
2,7,2,16,16,"affairs",NA,1,37,"HF","HF","HF",1,"test",76,3000,435000
2,1,2,17,20,"hence",NA,2,37,"HF","HF","HF",0,"test",77,3000,438000
2,5,2,18,2,"conflict",NA,2,37,"HF","HF","HF",0,"test",78,3000,441000
2,1,2,19,6,"lips",NA,2,37,"HF","HF","HF",0,"test",79,3000,444000
2,7,2,20,1,"person",NA,2,37,"HF","HF","HF",0,"test",80,93000,447000
2,1,3,20,1,"fourth","awed",2,37,"HF","LF","MF",0,"study",81,3000,540000
2,5,3,7,2,"nuclear","shied",2,37,"HF","LF","MF",0,"study",82,3000,543000
2,6,3,17,3,"event","rancor",2,37,"HF","LF","MF",0,"study",83,3000,546000
2,5,3,2,4,"problem","frills",2,37,"HF","LF","MF",0,"study",84,3000,549000
2,2,3,1,5,"love","plowed",2,37,"HF","LF","MF",0,"study",85,3000,552000
2,5,3,19,6,"fund","somatic",2,37,"HF","LF","MF",0,"study",86,3000,555000
2,5,3,3,7,"must","sheaf",2,37,"HF","LF","MF",0,"study",87,3000,558000
2,1,3,4,8,"extreme","forlorn",2,37,"HF","LF","MF",0,"study",88,3000,561000
2,5,3,5,9,"danger","limber",2,37,"HF","LF","MF",0,"study",89,3000,564000
2,3,3,13,10,"rock","sighing",1,37,"HF","LF","MF",1,"study",90,3000,567000
2,1,3,8,11,"nobody","paunch",2,37,"HF","LF","MF",0,"study",91,3000,570000
2,1,3,18,12,"service","furlough",2,37,"HF","LF","MF",0,"study",92,3000,573000
2,4,3,9,13,"break","ruts",2,37,"HF","LF","MF",0,"study",93,3000,576000
2,5,3,6,14,"grew","gulped",2,37,"HF","LF","MF",0,"study",94,3000,579000
2,8,3,12,15,"cities","clamor",1,37,"HF","LF","MF",1,"study",95,3000,582000
2,4,3,11,16,"smile","overhand",2,37,"HF","LF","MF",0,"study",96,3000,585000
2,3,3,15,17,"film","mishap",2,37,"HF","LF","MF",0,"study",97,3000,588000
2,7,3,10,18,"necessar","ordain",1,37,"HF","LF","MF",1,"study",98,3000,591000
2,5,3,14,19,"hills","seward",2,37,"HF","LF","MF",0,"study",99,3000,594000
2,3,3,16,20,"base","outflow",2,37,"HF","LF","MF",0,"study",100,63000,597000
2,2,3,1,5,"love",NA,2,37,"HF","LF","MF",0,"test",101,3000,660000
2,5,3,2,4,"problem",NA,2,37,"HF","LF","MF",0,"test",102,3000,663000
2,5,3,3,7,"must",NA,2,37,"HF","LF","MF",0,"test",103,3000,666000
2,1,3,4,8,"extreme",NA,2,37,"HF","LF","MF",0,"test",104,3000,669000
2,5,3,5,9,"danger",NA,2,37,"HF","LF","MF",0,"test",105,3000,672000
2,5,3,6,14,"grew",NA,2,37,"HF","LF","MF",0,"test",106,3000,675000
2,5,3,7,2,"nuclear",NA,2,37,"HF","LF","MF",0,"test",107,3000,678000
2,1,3,8,11,"nobody",NA,2,37,"HF","LF","MF",0,"test",108,3000,681000
2,4,3,9,13,"break",NA,2,37,"HF","LF","MF",0,"test",109,3000,684000
2,7,3,10,18,"necessar",NA,1,37,"HF","LF","MF",1,"test",110,3000,687000
2,4,3,11,16,"smile",NA,2,37,"HF","LF","MF",0,"test",111,3000,690000
2,8,3,12,15,"cities",NA,1,37,"HF","LF","MF",1,"test",112,3000,693000
2,3,3,13,10,"rock",NA,1,37,"HF","LF","MF",1,"test",113,3000,696000
2,5,3,14,19,"hills",NA,2,37,"HF","LF","MF",0,"test",114,3000,699000
2,3,3,15,17,"film",NA,2,37,"HF","LF","MF",0,"test",115,3000,702000
2,3,3,16,20,"base",NA,2,37,"HF","LF","MF",0,"test",116,3000,705000
2,6,3,17,3,"event",NA,2,37,"HF","LF","MF",0,"test",117,3000,708000
2,1,3,18,12,"service",NA,2,37,"HF","LF","MF",0,"test",118,3000,711000
2,5,3,19,6,"fund",NA,2,37,"HF","LF","MF",0,"test",119,3000,714000
2,1,3,20,1,"fourth",NA,2,37,"HF","LF","MF",0,"test",120,93000,717000
2,1,4,5,1,"argon","sources",2,37,"LF","HF","MF",0,"study",121,3000,810000
2,1,4,2,2,"epitome","signal",2,37,"LF","HF","MF",0,"study",122,3000,813000
2,1,4,1,3,"fussing","areas",2,37,"LF","HF","MF",0,"study",123,3000,816000
2,5,4,7,4,"camarade","knowing",2,37,"LF","HF","MF",0,"study",124,3000,819000
2,5,4,19,5,"aloft","fair",1,37,"LF","HF","MF",1,"study",125,3000,822000
2,5,4,16,6,"keenly","degree",2,37,"LF","HF","MF",0,"study",126,3000,825000
2,1,4,3,7,"omelet","fellow",2,37,"LF","HF","MF",0,"study",127,3000,828000
2,1,4,12,8,"balked","caught",2,37,"LF","HF","MF",0,"study",128,3000,831000
2,7,4,13,9,"errand","slight",2,37,"LF","HF","MF",0,"study",129,3000,834000
2,1,4,14,10,"midge","beauty",2,37,"LF","HF","MF",0,"study",130,3000,837000
2,5,4,4,11,"fouling","picked",2,37,"LF","HF","MF",0,"study",131,3000,840000
2,1,4,11,12,"bough","said",2,37,"LF","HF","MF",0,"study",132,3000,843000
2,1,4,6,13,"dampen","question",2,37,"LF","HF","MF",0,"study",133,3000,846000
2,1,4,18,14,"cabana","minute",2,37,"LF","HF","MF",0,"study",134,3000,849000
2,1,4,8,15,"leger","real",2,37,"LF","HF","MF",0,"study",135,3000,852000
2,6,4,15,16,"bracing","shape",2,37,"LF","HF","MF",0,"study",136,3000,855000
2,5,4,20,17,"congeale","natural",2,37,"LF","HF","MF",0,"study",137,3000,858000
2,1,4,17,18,"cribs","audience",1,37,"LF","HF","MF",1,"study",138,3000,861000
2,1,4,9,19,"laurels","soldiers",2,37,"LF","HF","MF",0,"study",139,3000,864000
2,1,4,10,20,"cynics","slowly",2,37,"LF","HF","MF",0,"study",140,63000,867000
2,1,4,1,3,"fussing",NA,2,37,"LF","HF","MF",0,"test",141,3000,930000
2,1,4,2,2,"epitome",NA,2,37,"LF","HF","MF",0,"test",142,3000,933000
2,1,4,3,7,"omelet",NA,2,37,"LF","HF","MF",0,"test",143,3000,936000
2,5,4,4,11,"fouling",NA,2,37,"LF","HF","MF",0,"test",144,3000,939000
2,1,4,5,1,"argon",NA,2,37,"LF","HF","MF",0,"test",145,3000,942000
2,1,4,6,13,"dampen",NA,2,37,"LF","HF","MF",0,"test",146,3000,945000
2,5,4,7,4,"camarade",NA,2,37,"LF","HF","MF",0,"test",147,3000,948000
2,1,4,8,15,"leger",NA,2,37,"LF","HF","MF",0,"test",148,3000,951000
2,1,4,9,19,"laurels",NA,2,37,"LF","HF","MF",0,"test",149,3000,954000
2,1,4,10,20,"cynics",NA,2,37,"LF","HF","MF",0,"test",150,3000,957000
2,1,4,11,12,"bough",NA,2,37,"LF","HF","MF",0,"test",151,3000,960000
2,1,4,12,8,"balked",NA,2,37,"LF","HF","MF",0,"test",152,3000,963000
2,7,4,13,9,"errand",NA,2,37,"LF","HF","MF",0,"test",153,3000,966000
2,1,4,14,10,"midge",NA,2,37,"LF","HF","MF",0,"test",154,3000,969000
2,6,4,15,16,"bracing",NA,2,37,"LF","HF","MF",0,"test",155,3000,972000
2,5,4,16,6,"keenly",NA,2,37,"LF","HF","MF",0,"test",156,3000,975000
2,1,4,17,18,"cribs",NA,1,37,"LF","HF","MF",1,"test",157,3000,978000
2,1,4,18,14,"cabana",NA,2,37,"LF","HF","MF",0,"test",158,3000,981000
2,5,4,19,5,"aloft",NA,1,37,"LF","HF","MF",1,"test",159,3000,984000
2,5,4,20,17,"congeale",NA,2,37,"LF","HF","MF",0,"test",160,93000,987000
2,5,1,6,1,"jiffy","balked",0,38,"LF","LF","LF",0,"study",1,3000,0
2,5,1,17,2,"benzene","roadway",0,38,"LF","LF","LF",0,"study",2,3000,3000
2,8,1,8,3,"payday","amiss",1,38,"LF","LF","LF",1,"study",3,3000,6000
2,1,1,15,4,"bough","shawl",2,38,"LF","LF","LF",0,"study",4,3000,9000
2,1,1,7,5,"manmade","fussing",2,38,"LF","LF","LF",0,"study",5,3000,12000
2,5,1,16,6,"swig","stirs",1,38,"LF","LF","LF",1,"study",6,3000,15000
2,4,1,9,7,"abetted","hemmed",2,38,"LF","LF","LF",0,"study",7,3000,18000
2,4,1,10,8,"alveolar","toot",0,38,"LF","LF","LF",0,"study",8,3000,21000
2,6,1,12,9,"entrust","bluffs",0,38,"LF","LF","LF",0,"study",9,3000,24000
2,1,1,11,10,"looms","distal",2,38,"LF","LF","LF",0,"study",10,3000,27000
2,1,1,13,11,"gaunt","drummed",2,38,"LF","LF","LF",0,"study",11,3000,30000
2,1,1,2,12,"siesta","shuns",1,38,"LF","LF","LF",1,"study",12,3000,33000
2,3,1,5,13,"poise","bequest",1,38,"LF","LF","LF",1,"study",13,3000,36000
2,1,1,18,14,"mocked","holdup",0,38,"LF","LF","LF",0,"study",14,3000,39000
2,1,1,19,15,"marred","pulpit",2,38,"LF","LF","LF",0,"study",15,3000,42000
2,3,1,20,16,"clods","sagging",0,38,"LF","LF","LF",0,"study",16,3000,45000
2,2,1,14,17,"musket","banked",2,38,"LF","LF","LF",0,"study",17,3000,48000
2,1,1,1,18,"chins","dragnet",1,38,"LF","LF","LF",1,"study",18,3000,51000
2,1,1,3,19,"lashing","iodide",2,38,"LF","LF","LF",0,"study",19,3000,54000
2,1,1,4,20,"harrow","capes",2,38,"LF","LF","LF",0,"study",20,63000,57000
2,1,1,1,18,"chins",NA,1,38,"LF","LF","LF",1,"test",21,3000,120000
2,1,1,2,12,"siesta",NA,1,38,"LF","LF","LF",1,"test",22,3000,123000
2,1,1,3,19,"lashing",NA,2,38,"LF","LF","LF",0,"test",23,3000,126000
2,1,1,4,20,"harrow",NA,2,38,"LF","LF","LF",0,"test",24,3000,129000
2,3,1,5,13,"poise",NA,1,38,"LF","LF","LF",1,"test",25,3000,132000
2,5,1,6,1,"jiffy",NA,0,38,"LF","LF","LF",0,"test",26,3000,135000
2,1,1,7,5,"manmade",NA,2,38,"LF","LF","LF",0,"test",27,3000,138000
2,8,1,8,3,"payday",NA,1,38,"LF","LF","LF",1,"test",28,3000,141000
2,4,1,9,7,"abetted",NA,2,38,"LF","LF","LF",0,"test",29,3000,144000
2,4,1,10,8,"alveolar",NA,0,38,"LF","LF","LF",0,"test",30,3000,147000
