,subject,group,condition,list,stim1,stim2,free_recall_acc,cued_recall_acc,cue_type,trial,cue_type_prioritem1,cue_type_prioritem2,cue_type_prioritem3,cue_type_prioritem4,cue_type_consec_value,cue_type_consec_lab,procedure,testtria,response,duration,extra,onset,epiname,epiA_cued_recall,epiA_free_recall,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,cued_recall_acc_pred,free_recall_acc_pred
56,15,d,control,contextc1,heimat,nan,1,1,tbr,57,tbf,tbf,tbf,tbr,-2.5,tbf3,test,9,eindruck,3000,0,156.001,heimat.nan.contextc1.,0.895053343,1.825063249,0.414098111,0,1,0.988380391,TRUE,heimat.eindruck.contextc1.,FALSE,1,0.589868677,0.3,0.3,3,0.765493703,0.460821479,0.292417672
57,15,d,control,contextc1,verbindung,nan,0,0,tbr,58,tbr,tbr,tbf,tbr,1.5,tbr2,test,10,nan,3000,0,159.001,verbindung.nan.contextc1.,0.809281008,0.341953596,0.339871387,0,1,0.989033008,TRUE,verbindung.seite.contextc1.,FALSE,1,0.573347336,0.3,0.3,3,0.786378546,0.299230127,0.163353387
58,15,d,control,contextc1,satz,nan,0,0,tbr,59,tbr,tbf,tbr,tbr,0.5,tbr1,test,11,nan,3000,0,162.001,satz.nan.contextc1.,0.85359611,0.93360231,0.386321413,0,1,0.989560562,TRUE,satz.bevölkerung.contextc1.,FALSE,1,0.571126272,0.3,0.3,3,0.78924437,0.380047629,0.209699972
59,15,d,control,contextc1,name,nan,0,0,tbr,60,tbf,tbf,tbr,tbf,-1.5,tbf2,test,12,nan,3000,0,165.001,name.nan.contextc1.,0.841285023,0.772157336,0.378718263,0,1,0.989999424,TRUE,name.akademie.contextc1.,FALSE,1,0.565102784,0.3,0.3,3,0.797102558,0.35687531,0.196343876
48,15,d,control,contextc2,meinung,nan,0,1,tbr,49,tbr,tbf,tbr,tbf,0.5,tbr1,test,1,macht,3000,60000,132.001,meinung.nan.contextc2.,0.861230148,0.84891121,0.371316531,0,1,0.895775051,TRUE,meinung.macht.contextc2.,FALSE,1,0.591577175,0.3,0.3,3,0.768864588,0.394642265,0.202628143
49,15,d,control,contextc2,ort,nan,0,0,tbr,50,tbr,tbf,tbr,nan,0.5,tbr1,test,2,seite,3000,0,135.001,ort.nan.contextc2.,0.869263156,1.260214663,0.392148478,0,1,0.951132881,TRUE,ort.blatt.contextc2.,FALSE,1,0.574503934,0.3,0.3,3,0.786048407,0.410160592,0.238297026
50,15,d,control,contextc2,hocker,nan,0,1,tbr,51,tbf,tbr,nan,nan,-0.5,tbf1,test,3,könig,3000,0,138.001,hocker.nan.contextc2.,0.8632978,1.139033354,0.388888509,0,1,0.970168389,TRUE,hocker.könig.contextc2.,FALSE,1,0.572221956,0.3,0.3,3,0.788225142,0.398621714,0.227444944
51,15,d,control,contextc2,vater,nan,0,0,tbr,52,tbr,tbf,tbr,tbr,0.5,tbr1,test,4,nan,3000,0,141.001,vater.nan.contextc2.,0.869611526,1.250233101,0.393847699,0,1,0.978366643,TRUE,vater.möglichkeit.contextc2.,FALSE,1,0.575693389,0.3,0.3,3,0.78353931,0.410836965,0.237392566
52,15,d,control,contextc2,fassade,nan,0,0,tbr,53,tbf,tbf,tbr,tbr,-1.5,tbf2,test,5,nan,3000,0,144.001,fassade.nan.contextc2.,0.879435468,1.451926166,0.401167632,0,1,0.982549379,TRUE,fassade.girlande.contextc2.,FALSE,1,0.580817343,0.3,0.3,3,0.776924221,0.430012367,0.256029496
53,15,d,control,contextc2,anspruch,nan,0,0,tbr,54,tbf,tbr,tbf,tbf,-0.5,tbf1,test,6,nan,3000,0,147.001,anspruch.nan.contextc2.,0.881447506,1.490897696,0.40314382,0,1,0.984987998,TRUE,anspruch.leiste.contextc2.,FALSE,1,0.582200674,0.3,0.3,3,0.775134019,0.433961692,0.25971657
54,15,d,control,contextc2,abkommen,nan,1,0,tbr,55,tbf,tbr,tbr,tbf,-0.5,tbf1,test,7,ozean,3000,0,150.001,abkommen.nan.contextc2.,0.85736286,1.014264557,0.387323246,0,1,0.986565228,TRUE,abkommen.meer.contextc2.,FALSE,1,0.571126272,0.3,0.3,3,0.789280928,0.387228934,0.21656844
55,15,d,control,contextc2,auge,nan,0,0,tbr,56,tbf,tbf,tbf,tbr,-2.5,tbf3,test,8,nan,3000,0,153.001,auge.nan.contextc2.,0.903003914,2.081710805,0.419077045,0,1,0.987669783,TRUE,auge.einfluss.contextc2.,FALSE,1,0.593353931,0.3,0.3,3,0.761200427,0.476608246,0.318763902
56,15,d,control,contextc2,schritt,nan,0,0,tbr,57,tbr,tbr,tbr,tbf,2.5,tbr3,test,9,nan,3000,0,156.001,schritt.nan.contextc2.,0.798595193,0.274370087,0.329273659,0,1,0.988491746,TRUE,schritt.arbeit.contextc2.,FALSE,1,0.572221956,0.3,0.3,3,0.787837897,0.280967724,0.158518486
57,15,d,control,contextc2,mund,nan,0,0,tbr,58,tbf,tbf,tbf,tbr,-2.5,tbf3,test,10,nan,3000,0,159.001,mund.nan.contextc2.,0.881409992,1.462680038,0.405185628,0,1,0.989132639,TRUE,mund.schrank.contextc2.,FALSE,1,0.583629939,0.3,0.3,3,0.773277427,0.433887996,0.257044179
58,15,d,control,contextc2,prozent,nan,0,0,tbr,59,tbr,tbr,tbf,tbr,1.5,tbr2,test,11,nan,3000,0,162.001,prozent.nan.contextc2.,0.840580754,0.721160338,0.374737013,0,1,0.989650839,TRUE,prozent.rasen.contextc2.,FALSE,1,0.569018425,0.3,0.3,3,0.791982421,0.35556462,0.192234553
48,15,d,att,contextd1,lackierung,nan,0,0,tbr,49,tbr,tbf,tbf,tbr,0.5,tbr1,test,1,auto,3000,60000,132.001,lackierung.nan.contextd1.,0.892923884,1.849210503,0.407297198,0,1,0.894504054,TRUE,lackierung.marathon.contextd1.,FALSE,1,0.585108038,0.3,0.3,3,0.777049853,0.45660262,0.294852951
49,15,d,att,contextd1,freibad,nan,0,0,tbr,50,tbf,tbr,nan,nan,-0.5,tbf1,test,2,licht,3000,0,135.001,freibad.nan.contextd1.,0.866813953,1.212451773,0.390496195,0,1,0.950577321,TRUE,freibad.abfall.contextd1.,FALSE,1,0.573347336,0.3,0.3,3,0.787565777,0.405413033,0.233986217
50,15,d,att,contextd1,beutel,nan,0,0,tbr,51,tbf,tbr,tbr,tbr,-0.5,tbf1,test,3,spiegel,3000,0,138.001,beutel.nan.contextd1.,0.902846214,2.074501029,0.414318698,0,1,0.969861467,TRUE,beutel.lenkrad.contextd1.,FALSE,1,0.593353931,0.3,0.3,3,0.761587064,0.476294674,0.318010267
51,15,d,att,contextd1,laden,nan,0,0,tbr,52,tbr,tbf,tbr,tbr,0.5,tbr1,test,4,nan,3000,0,141.001,laden.nan.contextd1.,0.846456324,0.652521564,0.363373021,0,1,0.978167883,TRUE,laden.knopf.contextd1.,FALSE,1,0.586638146,0.3,0.3,3,0.769688697,0.366550343,0.186787436
52,15,d,att,contextd1,winter,nan,0,0,tbr,53,tbr,tbr,tbf,tbr,1.5,tbr2,test,5,sonne,3000,0,144.001,winter.nan.contextd1.,0.795076131,0.210709402,0.312959054,0,1,0.982406205,TRUE,winter.marke.contextd1.,FALSE,1,0.577210072,0.3,0.3,3,0.781516713,0.275073658,0.154050949
53,15,d,att,contextd1,urteil,nan,0,0,tbr,54,tbf,tbr,tbr,tbr,-0.5,tbf1,test,6,gericht,3000,0,147.001,urteil.nan.contextd1.,0.881447506,1.490897696,0.40314382,0,1,0.984877308,TRUE,urteil.finger.contextd1.,FALSE,1,0.582200674,0.3,0.3,3,0.775135724,0.433961692,0.25971657
54,15,d,att,contextd1,falle,nan,0,0,tbr,55,tbf,tbf,tbf,tbr,-2.5,tbf3,test,7,kaffee,3000,0,150.001,falle.nan.contextd1.,0.903797447,2.118371809,0.419077045,0,1,0.986475467,TRUE,falle.heizung.contextd1.,FALSE,1,0.593353931,0.3,0.3,3,0.761216213,0.478186324,0.322607611
56,15,d,att,contextd1,minister,nan,0,0,tbr,57,tbr,tbr,tbf,tbf,1.5,tbr2,test,9,stuhl,3000,0,156.001,minister.nan.contextd1.,0.818357917,0.404845652,0.346697422,0,1,0.988427118,TRUE,minister.rolle.contextd1.,FALSE,1,0.575693389,0.3,0.3,3,0.783368524,0.315153054,0.167937811
57,15,d,att,contextd1,opfer,nan,0,0,tbr,58,tbf,tbf,tbr,tbr,-1.5,tbf2,test,10,winkel,3000,0,159.001,opfer.nan.contextd1.,0.857538932,1.003490946,0.388888509,0,1,0.989076124,TRUE,opfer.wolke.contextd1.,FALSE,1,0.572221956,0.3,0.3,3,0.787831196,0.387565584,0.215643596
58,15,d,att,contextd1,schüler,nan,0,0,tbr,59,tbr,tbf,tbf,tbr,0.5,tbr1,test,11,aufgabe,3000,0,162.001,schüler.nan.contextd1.,0.848013887,0.860930376,0.382862442,0,1,0.98960072,TRUE,schüler.leben.contextd1.,FALSE,1,0.568003709,0.3,0.3,3,0.793306297,0.369481428,0.203622993
59,15,d,att,contextd1,person,nan,0,0,tbr,60,tbf,tbf,tbr,tbf,-1.5,tbf2,test,12,nan,3000,0,165.001,person.nan.contextd1.,0.84328265,0.796583318,0.380067047,0,1,0.990037094,TRUE,person.schule.contextd1.,FALSE,1,0.566046933,0.3,0.3,3,0.795862479,0.360602183,0.198330833
48,15,d,att,contextd2,gefahr,nan,0,0,tbr,49,tbf,tbr,tbf,tbr,-0.5,tbf1,test,1,zahn,3000,60000,132.001,gefahr.nan.contextd2.,0.878338657,1.466540173,0.397397256,0,1,0.897420241,TRUE,gefahr.zahn.contextd2.,FALSE,1,0.578178079,0.3,0.3,3,0.785502325,0.427862411,0.257408912
49,15,d,att,contextd2,schreibtisch,nan,0,0,tbr,50,tbf,tbr,tbf,tbr,-0.5,tbf1,test,2,eimer,3000,0,135.001,schreibtisch.nan.contextd2.,0.879762544,1.487929989,0.399253271,0,1,0.951828899,TRUE,schreibtisch.stelle.contextd2.,FALSE,1,0.57947729,0.3,0.3,3,0.779655321,0.430653902,0.259434836
50,15,d,att,contextd2,mutter,nan,0,0,tbr,51,tbf,tbr,tbf,nan,-0.5,tbf1,test,3,pfand,3000,0,138.001,mutter.nan.contextd2.,0.865680533,1.182592789,0.390496195,0,1,0.970533749,TRUE,mutter.papier.contextd2.,FALSE,1,0.573347336,0.3,0.3,3,0.786760934,0.403220654,0.231313412
51,15,d,att,contextd2,richter,nan,0,0,tbr,52,tbf,tbr,tbr,tbr,-0.5,tbf1,test,4,stuhl,3000,0,141.001,richter.nan.contextd2.,0.884163389,1.525051066,0.402088808,0,1,0.978588146,TRUE,richter.konferenz.contextd2.,FALSE,1,0.585108038,0.3,0.3,3,0.771594608,0.439302958,0.262970186
52,15,d,att,contextd2,wagen,nan,0,0,tbr,53,tbr,tbf,tbr,tbf,0.5,tbr1,test,5,schnabel,3000,0,144.001,wagen.nan.contextd2.,0.871246776,1.275450836,0.395596382,0,1,0.982697214,TRUE,wagen.decke.contextd2.,FALSE,1,0.576917468,0.3,0.3,3,0.78188556,0.41401537,0.239681253
53,15,d,att,contextd2,zukunft,nan,0,0,tbr,54,tbr,tbr,tbf,tbr,1.5,tbr2,test,6,kalender,3000,0,147.001,zukunft.nan.contextd2.,0.869370659,1.223878794,0.394594297,0,1,0.985093127,TRUE,zukunft.hilfe.contextd2.,FALSE,1,0.576917468,0.3,0.3,3,0.781846108,0.410369285,0.235013607
54,15,d,att,contextd2,soldat,nan,0,0,tbr,55,tbr,tbf,tbf,tbf,0.5,tbr1,test,7,grenze,3000,0,150.001,soldat.nan.contextd2.,0.861090309,0.882542655,0.379670792,0,1,0.986643188,TRUE,soldat.bericht.contextd2.,FALSE,1,0.588223747,0.3,0.3,3,0.767559035,0.39437352,0.205419194
55,15,d,att,contextd2,schwester,nan,0.5,0,tbr,56,tbf,tbf,tbf,tbf,-2.5,tbf3,test,8,glück,3000,0,153.001,schwester.nan.contextd2.,0.90682196,2.213061721,0.421720232,0,1,0.987729227,TRUE,schwester.entwicklung.contextd2.,FALSE,1,0.595204162,0.3,0.3,3,0.758930784,0.484204023,0.332622626
56,15,d,att,contextd2,nation,nan,0,0,tbr,57,tbr,tbr,tbr,tbr,2.5,tbr3,test,9,einkommen,3000,0,156.001,nation.nan.contextd2.,0.772573908,0.147858788,0.300913413,0,1,0.988537911,TRUE,nation.auffassung.contextd2.,FALSE,1,0.563259963,0.3,0.3,3,0.799546031,0.23888603,0.149722769
57,15,d,att,contextd2,schlüssel,nan,0,0,tbr,58,tbf,nan,nan,nan,-0.5,tbf1,test,10,nan,3000,0,159.001,schlüssel.nan.contextd2.,0.840545824,0.769298193,0.377400252,0,1,0.989168911,TRUE,schlüssel.weg.contextd2.,FALSE,1,0.564180177,0.3,0.3,3,0.798325415,0.355499658,0.196112088
58,15,d,att,contextd2,freiheit,nan,0,0,tbr,59,tbf,tbf,tbf,tbr,-2.5,tbf3,test,11,nan,3000,0,162.001,freiheit.nan.contextd2.,0.874900483,1.314059732,0.401167632,0,1,0.989679524,TRUE,freiheit.reihe.contextd2.,FALSE,1,0.580817343,0.3,0.3,3,0.776822993,0.4211371,0.243208489
59,15,d,att,contextd2,gesetz,nan,0.5,0,tbr,60,tbr,tbr,tbr,tbf,2.5,tbr3,test,12,nan,3000,0,165.001,gesetz.nan.contextd2.,0.803799309,0.312161579,0.337126599,0,1,0.990104774,TRUE,gesetz.fräulein.contextd2.,FALSE,1,0.571126272,0.3,0.3,3,0.789238713,0.28979437,0.16121039
48,16,d,reh+att,contexta1,hälfte,nan,0,1,tbr,49,tbf,tbf,tbf,tbf,-2.5,tbf3,test,1,klettern,3000,60000,132.001,hälfte.nan.contexta1.,0.922184718,2.95698876,0.427355741,0,1,0.897625698,TRUE,hälfte.klettern.contexta1.,FALSE,1,0.599149019,0.3,0.3,3,0.759408734,0.514797177,0.414972835
49,16,d,reh+att,contexta1,arzt,nan,0,0,tbr,50,tbf,tbf,tbr,tbf,-1.5,tbf2,test,2,nan,3000,0,135.001,arzt.nan.contexta1.,0.871778971,1.311293159,0.393847699,0,1,0.95191418,TRUE,arzt.klasse.contexta1.,FALSE,1,0.575693389,0.3,0.3,3,0.784482133,0.415051015,0.242954811
50,16,d,reh+att,contexta1,schaden,nan,0,0,tbr,51,tbr,tbf,tbf,tbf,0.5,tbr1,test,3,nan,3000,0,138.001,schaden.nan.contexta1.,0.902702782,1.974095886,0.411742632,0,1,0.970577077,TRUE,schaden.bein.contexta1.,FALSE,1,0.597133686,0.3,0.3,3,0.756941263,0.476009486,0.307594366
51,16,d,reh+att,contexta1,partei,nan,0,0,tbr,52,tbr,tbr,tbr,tbr,2.5,tbr3,test,4,nan,3000,0,141.001,partei.nan.contexta1.,0.713942131,0.02874679,0.220060412,0,1,0.978613197,TRUE,partei.herz.contexta1.,FALSE,1,0.532075339,0.3,0.3,3,0.842346487,0.158019139,0.141744727
52,16,d,reh+att,contexta1,stunde,nan,0,0,tbr,53,tbr,tbf,tbf,tbr,0.5,tbr1,test,5,nan,3000,0,144.001,stunde.nan.contexta1.,0.863722664,1.132736287,0.390496195,0,1,0.982712906,TRUE,stunde.polizei.contexta1.,FALSE,1,0.573347336,0.3,0.3,3,0.786469834,0.399440738,0.226888738
53,16,d,reh+att,contexta1,liebe,nan,0,1,tbr,54,tbf,tbr,tbr,tbf,-0.5,tbf1,test,6,sprache,3000,0,147.001,liebe.nan.contexta1.,0.865294211,1.154844002,0.392148478,0,1,0.985103408,TRUE,liebe.sprache.contexta1.,FALSE,1,0.574503934,0.3,0.3,3,0.784941049,0.402474081,0.228844841
54,16,d,reh+att,contexta1,behandlung,nan,0,0,tbr,55,tbr,tbf,tbr,tbr,0.5,tbr1,test,7,nan,3000,0,150.001,behandlung.nan.contexta1.,0.864484159,1.134445675,0.392148478,0,1,0.986650046,TRUE,behandlung.schrift.contexta1.,FALSE,1,0.574503934,0.3,0.3,3,0.784918715,0.400909803,0.227039649
55,16,d,reh+att,contexta1,kaiser,nan,0,1,tbr,56,tbf,nan,nan,nan,-0.5,tbf1,test,8,tat,3000,0,153.001,kaiser.nan.contexta1.,0.845863866,0.843127736,0.380067047,0,1,0.987733771,TRUE,kaiser.tat.contexta1.,FALSE,1,0.566046933,0.3,0.3,3,0.795888654,0.365437459,0.202150471
56,16,d,reh+att,contexta1,gelegenheit,nan,0,0,tbr,57,tbr,tbr,tbr,tbf,2.5,tbr3,test,9,nan,3000,0,156.001,gelegenheit.nan.contexta1.,0.797474776,0.213287588,0.316519543,0,1,0.988540815,TRUE,gelegenheit.ordner.contexta1.,FALSE,1,0.569459176,0.3,0.3,3,0.791420955,0.279084532,0.154230245
57,16,d,reh+att,contexta1,seele,nan,0,1,tbr,58,tbr,tbr,tbf,tbf,1.5,tbr2,test,10,presse,3000,0,159.001,seele.nan.contexta1.,0.822348101,0.383931162,0.344170501,0,1,0.989170612,TRUE,seele.presse.contexta1.,FALSE,1,0.586638146,0.3,0.3,3,0.769504981,0.322265329,0.166404174
58,16,d,reh+att,contexta1,wesen,nan,0,0,tbr,59,tbf,tbr,tbr,tbf,-0.5,tbf1,test,11,nan,3000,0,162.001,wesen.nan.contexta1.,0.85690326,0.989555018,0.388888509,0,1,0.989680319,TRUE,wesen.durchführung.contexta1.,FALSE,1,0.572221956,0.3,0.3,3,0.787824634,0.386350583,0.21445069
59,16,d,reh+att,contexta1,anzahl,nan,1,1,tbr,60,tbr,tbr,tbr,tbr,2.5,tbr3,test,12,telefon,3000,0,165.001,anzahl.nan.contexta1.,0.691755791,0.021702608,0.214860806,0,1,0.990104873,TRUE,anzahl.telefon.contexta1.,FALSE,1,0.519071338,0.3,0.3,3,0.860809878,0.132766993,0.141282103
48,16,d,reh+att,contexta2,dame,nan,0,0,tbr,49,tbf,tbr,nan,nan,-0.5,tbf1,test,1,nan,3000,60000,132.001,dame.nan.contexta2.,0.870565498,1.296843954,0.392148478,0,1,0.898470745,TRUE,dame.verfügung.contexta2.,FALSE,1,0.574503934,0.3,0.3,3,0.790097409,0.412690485,0.241632231
49,16,d,reh+att,contexta2,richtung,nan,0,0,tbr,50,tbf,tbf,tbf,tbf,-2.5,tbf3,test,2,osten,3000,0,135.001,richtung.nan.contexta2.,0.934492128,3.579351,0.436840088,0,1,0.95229554,TRUE,richtung.maß.contexta2.,FALSE,1,0.605788061,0.3,0.3,3,0.747236955,0.539251836,0.487049195
50,16,d,reh+att,contexta2,geist,nan,0,0,tbr,51,tbf,tbf,tbf,tbr,-2.5,tbf3,test,3,nan,3000,0,138.001,geist.nan.contexta2.,0.878612255,1.450748346,0.399253271,0,1,0.970797867,TRUE,geist.lage.contexta2.,FALSE,1,0.57947729,0.3,0.3,3,0.778905001,0.428398518,0.25591849
51,16,d,reh+att,contexta2,größe,nan,0,1,tbr,52,tbr,tbr,tbf,tbr,1.5,tbr2,test,4,beschreibung,3000,0,141.001,größe.nan.contexta2.,0.864658813,1.156307192,0.390496195,0,1,0.978764275,TRUE,größe.beschreibung.contexta2.,FALSE,1,0.573347336,0.3,0.3,3,0.786547598,0.401246941,0.228974638
52,16,d,reh+att,contexta2,entscheidung,nan,0,0,tbr,53,tbr,tbr,tbf,tbf,1.5,tbr2,test,5,nan,3000,0,144.001,entscheidung.nan.contexta2.,0.823866172,0.435032604,0.346494195,0,1,0.982828123,TRUE,entscheidung.tüte.contexta2.,FALSE,1,0.57947729,0.3,0.3,3,0.778619793,0.324988572,0.170167377
53,16,d,reh+att,contexta2,grund,nan,0,1,tbr,54,tbr,tbf,tbr,nan,0.5,tbr1,test,6,urkunde,3000,0,147.001,grund.nan.contexta2.,0.8559086,0.996405653,0.385798383,0,1,0.985197562,TRUE,grund.urkunde.contexta2.,FALSE,1,0.570058868,0.3,0.3,3,0.790686015,0.384451663,0.215036619
54,16,d,reh+att,contexta2,kenntnis,nan,0.5,0,tbr,55,tbr,tbr,tbr,tbr,2.5,tbr3,test,7,nan,3000,0,150.001,kenntnis.nan.contexta2.,0.688311327,0.022047834,0.212638552,0,1,0.986730498,TRUE,kenntnis.wase.contexta2.,FALSE,1,0.513552582,0.3,0.3,3,0.868917836,0.129110883,0.141304752
56,16,d,reh+att,contexta2,haltung,nan,0,1,tbr,57,tbr,tbf,tbf,tbf,0.5,tbr1,test,9,ball,3000,0,156.001,haltung.nan.contexta2.,0.889766976,1.55578062,0.406586971,0,1,0.988604459,TRUE,haltung.ball.contexta2.,FALSE,1,0.593353931,0.3,0.3,3,0.76118909,0.450357325,0.265915338
57,16,d,reh+att,contexta2,druck,nan,0,1,tbr,58,tbr,tbr,tbr,tbr,2.5,tbr3,test,10,topf,3000,0,159.001,druck.nan.contexta2.,0.672349587,0.016043709,0.200549176,0,1,0.989228663,TRUE,druck.topf.contexta2.,FALSE,1,0.511581581,0.3,0.3,3,0.871790893,0.113082039,0.140911199
58,16,d,reh+att,contexta2,umstand,nan,0,0,tbr,59,tbr,tbr,tbr,tbf,2.5,tbr3,test,11,nan,3000,0,162.001,umstand.nan.contexta2.,0.7671067,0.135211507,0.2983345,0,1,0.989733857,TRUE,umstand.socken.contexta2.,FALSE,1,0.560463192,0.3,0.3,3,0.803236375,0.230504129,0.14886172
59,16,d,reh+att,contexta2,staat,nan,1,1,tbr,60,tbr,tbf,tbf,tbf,0.5,tbr1,test,12,regierung,3000,0,165.001,staat.nan.contexta2.,0.849671903,0.868655937,0.383721043,0,1,0.990154672,TRUE,staat.regierung.contexta2.,FALSE,1,0.570058868,0.3,0.3,3,0.790623553,0.372609901,0.204263988
48,16,d,reh,contextb1,organisation,nan,0,1,tbr,49,tbf,tbf,tbr,tbr,-1.5,tbf2,test,1,statur,3000,60000,132.001,organisation.nan.contextb1.,0.940913751,4.004958131,0.440328982,0,1,0.894769378,TRUE,organisation.statue.contextb1.,FALSE,1,0.608230288,0.3,0.3,3,0.748833389,0.551958675,0.536730637
49,16,d,reh,contextb1,gefühl,nan,0,1,tbr,50,tbr,tbr,tbf,tbr,1.5,tbr2,test,2,wert,3000,0,135.001,gefühl.nan.contextb1.,0.806961416,0.257248493,0.318403546,0,1,0.95067147,TRUE,gefühl.wert.contextb1.,FALSE,1,0.589663845,0.3,0.3,3,0.766922616,0.295220355,0.157308667
50,16,d,reh,contextb1,kreis,nan,0,1,tbr,51,tbf,tbr,tbr,tbr,-0.5,tbf1,test,3,erkenntnis,3000,0,138.001,kreis.nan.contextb1.,0.903941564,2.125098906,0.415414047,0,1,0.969895351,TRUE,kreis.erkenntnis.contextb1.,FALSE,1,0.593353931,0.3,0.3,3,0.761586021,0.478472963,0.32331499
51,16,d,reh,contextb1,natur,nan,0,0,tbr,52,tbr,tbr,tbf,tbr,1.5,tbr2,test,4,nan,3000,0,141.001,natur.nan.contextb1.,0.811051773,0.269128273,0.322405525,0,1,0.978175515,TRUE,natur.blick.contextb1.,FALSE,1,0.58063208,0.3,0.3,3,0.77724679,0.302307701,0.15814745
52,16,d,reh,contextb1,kopf,nan,0,0,tbr,53,tbr,tbf,tbf,tbf,0.5,tbr1,test,5,nan,3000,0,144.001,kopf.nan.contextb1.,0.876625249,1.38869628,0.399253271,0,1,0.982400577,TRUE,kopf.leitung.contextb1.,FALSE,1,0.57947729,0.3,0.3,3,0.778627393,0.424508117,0.25010596
53,16,d,reh,contextb1,erfahrung,nan,0,1,tbr,54,tbr,tbr,tbf,tbf,1.5,tbr2,test,6,sand,3000,0,147.001,erfahrung.nan.contextb1.,0.875745844,1.362087549,0.399253271,0,1,0.984864243,TRUE,erfahrung.sand.contextb1.,FALSE,1,0.57947729,0.3,0.3,3,0.778586163,0.422788635,0.247635098
54,16,d,reh,contextb1,kirche,nan,1,1,tbr,55,tbr,tbf,tbr,tbr,0.5,tbr1,test,7,zimmer,3000,0,150.001,kirche.nan.contextb1.,0.852782232,0.79353501,0.375303656,0,1,0.986457933,TRUE,kirche.zimmer.contextb1.,FALSE,1,0.582200674,0.3,0.3,3,0.775112561,0.378501295,0.198082205
55,16,d,reh,contextb1,wort,nan,0,1,tbr,56,tbf,nan,nan,nan,-0.5,tbf1,test,8,anwendung,3000,0,153.001,wort.nan.contextb1.,0.845863866,0.843127736,0.380067047,0,1,0.987574194,TRUE,wort.anwendung.contextb1.,FALSE,1,0.566046933,0.3,0.3,3,0.795890669,0.365437459,0.202150471
56,16,d,reh,contextb1,antrag,nan,1,1,tbr,57,tbf,tbf,tbf,tbr,-2.5,tbf3,test,9,sport,3000,0,156.001,antrag.nan.contextb1.,0.860578773,1.057037945,0.390496195,0,1,0.988404993,TRUE,antrag.sport.contextb1.,FALSE,1,0.573347336,0.3,0.3,3,0.786385789,0.393390869,0.220262822
57,16,d,reh,contextb1,feind,nan,0,1,tbr,58,tbf,tbf,tbf,tbr,-2.5,tbf3,test,10,bewusstsein,3000,0,159.001,feind.nan.contextb1.,0.84864298,0.872928524,0.382862442,0,1,0.989052864,TRUE,feind.bewusstsein.contextb1.,FALSE,1,0.568003709,0.3,0.3,3,0.793312276,0.370667445,0.204619002
58,16,d,reh,contextb1,tanne,nan,1,1,tbr,59,tbf,tbr,tbr,tbr,-0.5,tbf1,test,11,geige,3000,0,162.001,tanne.nan.contextb1.,0.864190334,1.109671234,0.393847699,0,1,0.989576766,TRUE,tanne.geige.contextb1.,FALSE,1,0.575693389,0.3,0.3,3,0.783355597,0.400342793,0.22485802
59,16,d,reh,contextb1,tür,nan,1,1,tbr,60,tbr,tbf,tbr,tbr,0.5,tbr1,test,12,theorie,3000,0,165.001,tür.nan.contextb1.,0.820046829,0.393112673,0.346930214,0,1,0.990012752,TRUE,tür.theorie.contextb1.,FALSE,1,0.580817343,0.3,0.3,3,0.776819533,0.318155284,0.167076328
48,16,d,reh,contextb2,kosten,nan,0,1,tbr,49,tbr,tbr,tbr,tbf,2.5,tbr3,test,1,jahr,3000,60000,132.001,kosten.nan.contextb2.,0.71459481,0.033716157,0.224681193,0,1,0.897867559,TRUE,kosten.jahr.contextb2.,FALSE,1,0.522882482,0.3,0.3,3,0.860574557,0.158806871,0.142071705
49,16,d,reh,contextb2,ozean,nan,0,1,tbr,50,tbf,tbf,tbr,tbr,-1.5,tbf2,test,2,lehne,3000,0,135.001,ozean.nan.contextb2.,0.916635033,2.682153539,0.424476695,0,1,0.952038041,TRUE,ozean.lehne.contextb2.,FALSE,1,0.597133686,0.3,0.3,3,0.757674688,0.503746243,0.383891474
50,16,d,reh,contextb2,tatsache,nan,1,1,tbr,51,tbr,tbf,tbr,tbr,0.5,tbr1,test,3,schläger,3000,0,138.001,tatsache.nan.contextb2.,0.868126543,1.229093099,0.392148478,0,1,0.970660665,TRUE,tatsache.schläger.contextb2.,FALSE,1,0.574503934,0.3,0.3,3,0.785267665,0.407955686,0.235483246
51,16,d,reh,contextb2,ausdruck,nan,0,0,tbr,52,tbf,tbr,tbf,tbf,-0.5,tbf1,test,4,nan,3000,0,141.001,ausdruck.nan.contextb2.,0.883288846,1.552533178,0.40314382,0,1,0.978679368,TRUE,ausdruck.bruder.contextb2.,FALSE,1,0.582200674,0.3,0.3,3,0.775251196,0.43758176,0.265603311
52,16,d,reh,contextb2,kind,nan,0,1,tbr,53,tbr,tbr,tbf,tbr,1.5,tbr2,test,5,gericht,3000,0,144.001,kind.nan.contextb2.,0.789781999,0.19484606,0.30964574,0,1,0.982769989,TRUE,kind.gericht.contextb2.,FALSE,1,0.576388176,0.3,0.3,3,0.782561527,0.266322855,0.152950795
